user_id,experiment_group,experiment_start_month
4682-BLBUC,control,1900-04-01
0975-VOOVL,control,1900-08-01
5968-VXZLG,discount,1900-06-01
5569-KGJHX,discount,1900-06-01
4988-IQIGL,control,1900-12-01
5201-FRKKS,control,1900-11-01
9799-CAYJJ,discount,1900-09-01
7730-IUTDZ,discount,1900-12-01
0426-TIRNE,control,1900-10-01
5443-SCMKX,discount,1900-02-01
8295-KMENE,control,1900-03-01
6738-ISCBM,discount,1900-01-01
9821-BESNZ,control,1900-10-01
3678-MNGZX,discount,1900-11-01
1335-NTIUC,discount,1900-10-01
2916-BQZLN,discount,1900-08-01
4558-CGYCZ,control,1900-05-01
2368-GAKKQ,control,1900-07-01
8710-YGLWG,control,1900-04-01
3199-XGZCY,control,1900-01-01
3785-KTYSH,discount,1900-11-01
6814-ZPWFQ,discount,1900-04-01
4063-EIKNQ,discount,1900-10-01
6993-YCOBK,control,1900-11-01
5206-HPJKM,discount,1900-09-01
7587-RZNME,discount,1900-03-01
0748-RDGGM,control,1900-06-01
8393-JMVMB,discount,1900-11-01
5019-GQVCR,control,1900-02-01
6036-TTFYU,control,1900-09-01
2550-AEVRU,discount,1900-11-01
0969-RGKCU,control,1900-08-01
0378-CJKPV,control,1900-03-01
4706-AXVKM,control,1900-05-01
5889-JTMUL,control,1900-04-01
9026-RNUJS,control,1900-12-01
3746-EUBYR,discount,1900-04-01
2332-EFBJY,discount,1900-04-01
2880-FPNAE,control,1900-06-01
1703-MGIAB,discount,1900-05-01
4311-QTTAI,discount,1900-10-01
9474-PHLYD,discount,1900-02-01
4318-RAJVY,discount,1900-08-01
2165-VOEGB,control,1900-05-01
3612-YUNGG,discount,1900-04-01
2254-DLXRI,control,1900-04-01
5062-CJJKH,control,1900-07-01
9028-LIHRP,control,1900-03-01
2219-MVUSO,discount,1900-12-01
1053-MXTTK,discount,1900-11-01
1530-ZTDOZ,control,1900-05-01
1301-LOPVR,control,1900-07-01
0853-TWRVK,discount,1900-11-01
8914-RBTSB,discount,1900-04-01
6212-ATMLK,control,1900-02-01
8200-LGKSR,control,1900-04-01
1568-BEKZM,control,1900-12-01
0670-ANMUU,discount,1900-08-01
6897-RWMUB,discount,1900-06-01
0963-ZBDRN,discount,1900-05-01
7594-RQHXR,discount,1900-11-01
6999-CHVCF,control,1900-01-01
6134-KWTBV,control,1900-06-01
1077-HUUJM,discount,1900-12-01
6331-EWIEB,control,1900-08-01
0895-LNKRC,discount,1900-04-01
2045-BMBTJ,control,1900-06-01
8417-GSODA,control,1900-03-01
5171-EPLKN,control,1900-11-01
4452-QIIEB,control,1900-07-01
5998-VVEJY,discount,1900-09-01
1624-NALOJ,discount,1900-03-01
6741-EGCBI,control,1900-11-01
7820-ZYGNY,control,1900-06-01
4317-VTEOA,control,1900-02-01
9677-AVKED,control,1900-08-01
1670-SVOWZ,control,1900-11-01
2227-JRSJX,discount,1900-05-01
9847-HNVGP,control,1900-08-01
6696-YDAYZ,discount,1900-11-01
8980-WQFWL,discount,1900-09-01
1730-ZMAME,control,1900-02-01
6506-EYCNH,discount,1900-10-01
4634-JLRJT,discount,1900-12-01
9501-UKKNL,discount,1900-11-01
2560-QTSBS,discount,1900-03-01
7541-YLXCL,discount,1900-06-01
4795-WRNVT,discount,1900-10-01
6080-TCMYC,discount,1900-07-01
0260-ZDLGK,discount,1900-12-01
7860-UXCRM,discount,1900-09-01
6357-JJPQT,control,1900-03-01
2292-XQWSV,discount,1900-11-01
9552-TGUZV,control,1900-04-01
5913-INRQV,discount,1900-12-01
8722-NGNBH,control,1900-12-01
6210-KBBPI,discount,1900-01-01
9643-YBLUR,discount,1900-04-01
8734-FNWVH,discount,1900-12-01
9447-YPTBX,control,1900-03-01
0133-BMFZO,control,1900-05-01
6128-CZOMY,control,1900-08-01
9540-JYROE,control,1900-09-01
9026-LHEVG,discount,1900-09-01
2260-USTRB,discount,1900-06-01
3656-TKRVZ,discount,1900-10-01
7011-CVEUC,control,1900-07-01
6185-TASNN,discount,1900-01-01
7925-PNRGI,discount,1900-08-01
8623-TMRBY,control,1900-06-01
1552-CZCLL,discount,1900-03-01
3038-PQIUY,discount,1900-07-01
1501-SGHBW,control,1900-05-01
9313-CDOGY,control,1900-08-01
8148-BPLZQ,discount,1900-10-01
2623-DRYAM,control,1900-08-01
9987-LUTYD,control,1900-08-01
3208-YPIOE,control,1900-02-01
4488-KQFDT,discount,1900-03-01
2612-RANWT,discount,1900-01-01
5693-PIPCS,discount,1900-04-01
0491-KAPQG,control,1900-12-01
1925-LFCZZ,control,1900-01-01
8039-EQPIM,control,1900-04-01
6900-PXRMS,discount,1900-10-01
8707-RMEZH,discount,1900-07-01
3346-BRMIS,control,1900-01-01
3209-ZPKFI,discount,1900-01-01
6479-VDGRK,discount,1900-02-01
9373-WSLOY,control,1900-05-01
2933-FILNV,control,1900-09-01
3569-JFODW,control,1900-01-01
9819-FBNSV,control,1900-04-01
9544-PYPSJ,control,1900-08-01
1591-XWLGB,discount,1900-02-01
0396-UKGAI,discount,1900-04-01
3243-ZHOHY,control,1900-08-01
5186-EJEGL,control,1900-03-01
7527-QNRUS,discount,1900-12-01
9986-BONCE,discount,1900-11-01
2722-JMONI,discount,1900-03-01
2203-GHNWN,control,1900-12-01
3878-AVSOQ,control,1900-05-01
3258-SYSWS,control,1900-11-01
5296-PSYVW,discount,1900-12-01
6319-QSUSR,control,1900-02-01
4083-EUGRJ,discount,1900-10-01
7579-OOPEC,discount,1900-06-01
0512-FLFDW,control,1900-11-01
1771-OADNZ,discount,1900-02-01
0487-CRLZF,control,1900-12-01
2107-FBPTK,control,1900-06-01
9451-WLYRI,discount,1900-09-01
8219-VYBVI,discount,1900-01-01
1991-VOPLL,control,1900-02-01
9738-QLWTP,discount,1900-11-01
1016-DJTSV,discount,1900-12-01
9419-IPPBE,discount,1900-03-01
0174-QRVVY,control,1900-01-01
5699-BNCAS,control,1900-09-01
2900-PHPLN,control,1900-10-01
0612-RTZZA,control,1900-01-01
8106-GWQOK,control,1900-12-01
8751-EDEKA,control,1900-10-01
6878-GGDWG,control,1900-10-01
4039-PIMHX,discount,1900-01-01
8450-LUGUK,control,1900-04-01
3604-WLABM,discount,1900-10-01
0795-GMVQO,discount,1900-09-01
2259-OUUSZ,discount,1900-03-01
1142-IHLOO,control,1900-01-01
6410-LEFEN,discount,1900-03-01
4633-MKHYU,control,1900-08-01
6257-RJOHI,discount,1900-10-01
1545-JFUML,discount,1900-05-01
3194-ORPIK,discount,1900-11-01
7826-VVKWT,control,1900-11-01
1353-GHZOS,discount,1900-04-01
2587-EKXTS,control,1900-01-01
5442-BXVND,discount,1900-06-01
8816-VXNZD,control,1900-11-01
9378-FXTIZ,discount,1900-04-01
1723-HKXJQ,control,1900-05-01
7825-GKXMW,discount,1900-06-01
9753-OYLBX,control,1900-12-01
2364-UFROM,discount,1900-03-01
6656-JWRQX,control,1900-05-01
6473-ULUHT,discount,1900-12-01
1240-KNSEZ,control,1900-09-01
0836-SEYLU,discount,1900-03-01
4433-JCGCG,control,1900-08-01
3716-BDVDB,discount,1900-12-01
7688-AWMDX,discount,1900-05-01
2842-BCQGE,discount,1900-04-01
7244-QWYHG,control,1900-07-01
5899-MQZZL,control,1900-02-01
6849-OYAMU,discount,1900-06-01
5312-UXESG,control,1900-11-01
9488-HGMJH,control,1900-10-01
6038-GCYEC,discount,1900-06-01
2150-WLKUW,control,1900-02-01
7159-FVYPK,control,1900-05-01
7032-LMBHI,discount,1900-06-01
1150-WFARN,discount,1900-11-01
6088-BXMRG,control,1900-10-01
3144-AUDBS,control,1900-04-01
4821-SJHJV,control,1900-08-01
7346-MEDWM,discount,1900-12-01
1137-DGOWI,control,1900-08-01
5616-PRTNT,discount,1900-01-01
3812-LRZIR,control,1900-05-01
4818-QIUFN,control,1900-03-01
9483-GCPWE,control,1900-04-01
4227-OJHAL,control,1900-09-01
9220-CXRSC,control,1900-11-01
4993-JCRGJ,discount,1900-10-01
9537-JALFH,control,1900-11-01
6698-OXETB,control,1900-12-01
2103-ZRXFN,discount,1900-01-01
3724-BSCVH,control,1900-08-01
4877-TSOFF,discount,1900-01-01
9209-NWPGU,control,1900-04-01
6961-VCPMC,control,1900-03-01
7306-YDSOI,control,1900-03-01
5288-AHOUP,discount,1900-04-01
6688-UZPWD,discount,1900-12-01
0655-YDGFJ,control,1900-07-01
8468-EHYJA,discount,1900-08-01
6823-SIDFQ,discount,1900-09-01
1097-FSPVW,control,1900-09-01
2839-RFSQE,discount,1900-11-01
8328-SKJNO,control,1900-02-01
7010-ZMVBF,discount,1900-12-01
5201-CBWYG,discount,1900-10-01
0968-GSIKN,control,1900-07-01
1965-DDBWU,discount,1900-01-01
9057-SIHCH,control,1900-06-01
6352-GIGGQ,discount,1900-07-01
3635-QQRQD,control,1900-01-01
6771-XWBDM,discount,1900-03-01
2897-DOVND,discount,1900-07-01
3082-YVEKW,discount,1900-04-01
0191-EQUUH,control,1900-06-01
7134-HBPBS,control,1900-06-01
3489-HHPFY,control,1900-07-01
2926-JEJJC,discount,1900-04-01
8601-QACRS,discount,1900-05-01
4950-BDEUX,discount,1900-11-01
5789-LDFXO,control,1900-11-01
0508-OOLTO,control,1900-11-01
2984-TBYKU,control,1900-01-01
9822-WMWVG,control,1900-08-01
2391-SOORI,control,1900-07-01
9040-KZVWO,control,1900-07-01
2645-QTLMB,discount,1900-01-01
4806-HIPDW,discount,1900-02-01
1548-ARAGG,control,1900-05-01
6339-RZCBJ,control,1900-05-01
4424-TKOPW,discount,1900-10-01
4415-WNGVR,discount,1900-11-01
2522-AHJXR,discount,1900-11-01
0412-UCCNP,discount,1900-09-01
1816-FLZDK,control,1900-07-01
7096-UCLNH,control,1900-02-01
8443-ZRDBZ,control,1900-05-01
9136-ALYBR,control,1900-09-01
4615-PIVVU,control,1900-01-01
8885-QSQBX,control,1900-10-01
7479-NITWS,discount,1900-08-01
8617-ENBDS,control,1900-08-01
9385-NXKDA,control,1900-01-01
0430-IHCDJ,discount,1900-02-01
2959-MJHIC,discount,1900-04-01
6674-KVJHG,control,1900-09-01
1814-DKOLC,control,1900-03-01
4201-JMNGR,discount,1900-04-01
9351-HXDMR,discount,1900-07-01
3537-HPKQT,control,1900-02-01
2129-ALKBS,control,1900-12-01
5821-MMEIL,discount,1900-10-01
5960-WPXQM,discount,1900-12-01
0684-AOSIH,discount,1900-04-01
8260-NGFNY,discount,1900-03-01
1309-XGFSN,control,1900-12-01
1866-RZZQS,control,1900-02-01
6968-URWQU,discount,1900-09-01
4742-TXUEX,control,1900-07-01
9631-XEYKE,discount,1900-06-01
8631-NBHFZ,discount,1900-12-01
1335-MXCSE,control,1900-09-01
8873-TMKGR,control,1900-12-01
8800-JOOCF,control,1900-09-01
1469-LBJQJ,control,1900-08-01
4958-XCBDQ,discount,1900-01-01
8337-UPOAQ,discount,1900-08-01
0064-YIJGF,control,1900-07-01
2386-OWURY,control,1900-08-01
1725-IQNIY,discount,1900-09-01
0310-VQXAM,discount,1900-03-01
6598-RFFVI,control,1900-10-01
3453-RTHJQ,discount,1900-07-01
6712-OAWRH,discount,1900-10-01
6278-FEPBZ,control,1900-08-01
4280-DLSHD,control,1900-06-01
1508-DFXCU,control,1900-06-01
8614-VGMMV,control,1900-06-01
7868-BGSZA,discount,1900-09-01
2800-QQUSO,control,1900-12-01
2930-UOTMB,control,1900-05-01
7973-DZRKH,discount,1900-02-01
5914-DVBWJ,discount,1900-05-01
7698-YFGEZ,discount,1900-01-01
2533-QVMSK,discount,1900-11-01
9773-PEQBZ,control,1900-12-01
8644-XLFBW,discount,1900-04-01
0650-BWOZN,control,1900-10-01
8625-AZYZY,discount,1900-05-01
7785-RDVIG,discount,1900-01-01
9602-WCXPI,control,1900-12-01
2903-YYTBW,control,1900-01-01
3620-MWJNE,control,1900-11-01
8573-JGCZW,discount,1900-06-01
6837-HAEVO,discount,1900-12-01
6701-YVNQG,control,1900-05-01
9306-CPCBC,discount,1900-07-01
4304-XUMGI,discount,1900-08-01
9504-YAZWB,discount,1900-07-01
8819-ZBYNA,control,1900-07-01
6174-NRBTZ,discount,1900-02-01
9481-IEBZY,control,1900-08-01
1833-VGRUM,control,1900-07-01
6137-NICCO,control,1900-03-01
9065-ZCPQX,discount,1900-03-01
6402-EJMWF,discount,1900-06-01
3620-EHIMZ,control,1900-07-01
3213-VVOLG,control,1900-07-01
6870-ECSHE,discount,1900-10-01
8747-UDCOI,control,1900-06-01
8374-XGEJJ,control,1900-04-01
2656-TABEH,control,1900-11-01
6946-LMSQS,control,1900-07-01
4626-OZDTJ,control,1900-11-01
9169-BSVIN,control,1900-09-01
2325-ZUSFD,control,1900-02-01
8194-PEEBY,control,1900-09-01
6872-HXFNF,control,1900-06-01
3932-CMDTD,control,1900-06-01
7714-YXSMB,discount,1900-10-01
8387-UGUSU,discount,1900-11-01
1080-BWSYE,control,1900-12-01
4039-HEUNW,control,1900-12-01
1194-HVAIF,discount,1900-05-01
0812-WUPTB,control,1900-04-01
3594-UVONA,discount,1900-06-01
0004-TLHLJ,control,1900-01-01
1767-TGTKO,control,1900-05-01
8439-LTUGF,discount,1900-12-01
8805-JNRAZ,discount,1900-03-01
5089-IFSDP,control,1900-06-01
6418-HNFED,control,1900-10-01
0206-OYVOC,discount,1900-08-01
7291-CDTMJ,discount,1900-06-01
7128-GGCNO,discount,1900-03-01
0237-YFUTL,discount,1900-02-01
7691-KGKGP,control,1900-06-01
6710-HSJRD,control,1900-10-01
3675-EQOZA,discount,1900-04-01
0840-DCNZE,discount,1900-08-01
1732-FEKLD,control,1900-01-01
9862-KJTYK,control,1900-04-01
0479-HMSWA,discount,1900-01-01
5854-KSRBJ,control,1900-11-01
0365-BZUWY,control,1900-06-01
4817-VYYWS,discount,1900-02-01
5701-SVCWR,discount,1900-01-01
3129-AAQOU,control,1900-09-01
4922-CVPDX,discount,1900-12-01
1396-QWFBJ,control,1900-09-01
1357-BIJKI,discount,1900-08-01
1099-BTKWT,discount,1900-04-01
5299-SJCZT,discount,1900-01-01
2018-PZKMU,discount,1900-07-01
7340-KEFQE,control,1900-03-01
4570-QHXHL,discount,1900-06-01
2403-BCASL,discount,1900-05-01
7392-YYPYJ,control,1900-09-01
2898-LSJGD,control,1900-06-01
2223-GDSHL,discount,1900-07-01
7359-PTSXY,discount,1900-12-01
9470-RTWDV,discount,1900-12-01
2176-OSJUV,control,1900-11-01
9348-YVOMK,discount,1900-01-01
8104-OSKWT,control,1900-01-01
4521-YEEHE,discount,1900-12-01
4090-KPJIP,discount,1900-09-01
3786-WOVKF,control,1900-08-01
4503-BDXBD,discount,1900-06-01
6086-ESGRL,control,1900-11-01
2592-HODOV,control,1900-04-01
3886-CERTZ,discount,1900-02-01
7995-ZHHNZ,control,1900-12-01
3824-RHKVR,discount,1900-03-01
5816-SCGFC,control,1900-08-01
5989-AXPUC,discount,1900-10-01
4979-HPRFL,discount,1900-05-01
8590-OHDIW,control,1900-05-01
8015-IHCGW,discount,1900-04-01
2332-TODQS,control,1900-11-01
9278-VZKCD,discount,1900-08-01
8008-OTEZX,discount,1900-07-01
2773-OVBPK,control,1900-08-01
5999-LCXAO,discount,1900-09-01
5206-XZZQI,control,1900-10-01
4803-LBYPN,control,1900-12-01
5759-RCVCB,discount,1900-07-01
6372-RFVNS,discount,1900-10-01
2139-FQHLM,discount,1900-07-01
8261-GWDBQ,control,1900-08-01
1093-YSWCA,control,1900-05-01
8938-UMKPI,control,1900-04-01
0991-BRRFB,discount,1900-11-01
3882-IYOIJ,discount,1900-01-01
8749-TZYEC,discount,1900-06-01
1755-FZQEC,discount,1900-02-01
3115-JPJDD,discount,1900-10-01
5600-KTXFM,control,1900-09-01
3871-IKPYH,discount,1900-06-01
6319-IEJWJ,discount,1900-01-01
9025-AOMKI,control,1900-11-01
6339-TBELP,control,1900-06-01
7964-YESJC,control,1900-10-01
6173-GOLSU,control,1900-08-01
5275-SQEIZ,discount,1900-06-01
7716-YTYHG,discount,1900-10-01
9938-ZREHM,discount,1900-09-01
7950-XWOVN,discount,1900-02-01
4390-KYULV,discount,1900-01-01
4647-MUZON,discount,1900-05-01
9702-AIUJO,control,1900-07-01
8849-PRIQJ,control,1900-05-01
8851-RAGOV,discount,1900-04-01
1304-NECVQ,discount,1900-12-01
5396-IZEPB,discount,1900-08-01
1729-VLAZJ,discount,1900-03-01
8285-ABVLB,control,1900-07-01
0701-TJSEF,control,1900-04-01
5712-VBOXD,control,1900-07-01
6629-LADHQ,discount,1900-07-01
8945-GRKHX,discount,1900-03-01
1559-DTODC,discount,1900-10-01
4797-MIWUM,discount,1900-10-01
6959-UWKHF,control,1900-08-01
8720-RQSBJ,discount,1900-10-01
4537-CIBHB,control,1900-08-01
3815-SLMEF,discount,1900-06-01
5154-VEKBL,control,1900-05-01
4324-AHJKS,discount,1900-06-01
4355-CVPVS,control,1900-06-01
4495-LHSSK,control,1900-01-01
5655-JSMZM,discount,1900-11-01
5915-ANOEI,discount,1900-02-01
9861-PDSZP,discount,1900-10-01
4505-EXZHB,control,1900-05-01
7225-CBZPL,control,1900-11-01
6704-UTUKK,control,1900-01-01
4587-VVTOX,control,1900-09-01
2019-HDCZY,discount,1900-06-01
4652-NNHNY,control,1900-08-01
8788-DOXSU,discount,1900-05-01
7404-JLKQG,discount,1900-02-01
7421-ZLUPA,control,1900-10-01
8972-HJWNV,control,1900-07-01
3274-NSDWE,control,1900-10-01
2632-IVXVF,discount,1900-01-01
3692-JHONH,control,1900-10-01
8915-NNTRC,discount,1900-03-01
5914-GXMDA,control,1900-08-01
7463-IFMQU,control,1900-11-01
2920-RNCEZ,discount,1900-05-01
2541-YGPKE,discount,1900-12-01
8515-OCTJS,discount,1900-04-01
5382-TEMLV,discount,1900-04-01
3441-CGZJH,control,1900-04-01
9592-ERDKV,control,1900-10-01
2860-RANUS,discount,1900-02-01
5261-QSHQM,control,1900-04-01
4778-IZARL,control,1900-02-01
0432-CAJZV,discount,1900-11-01
7008-LZVOZ,discount,1900-01-01
8868-WOZGU,discount,1900-05-01
1200-TUZHR,discount,1900-09-01
9365-CSLBQ,control,1900-02-01
1334-FJSVR,discount,1900-10-01
5884-FBCTL,control,1900-04-01
7130-CTCUS,discount,1900-07-01
6242-FEGFD,discount,1900-07-01
7625-XCQRH,control,1900-09-01
6194-HBGQN,discount,1900-12-01
7634-WSWDB,control,1900-08-01
6986-IXNDM,discount,1900-11-01
1731-TVIUK,discount,1900-04-01
2987-BJXIK,control,1900-09-01
9769-TSBZE,control,1900-05-01
0406-BPDVR,discount,1900-06-01
0618-XWMSS,control,1900-06-01
1395-WSWXR,control,1900-11-01
6023-GSSXW,discount,1900-12-01
6752-APNJL,control,1900-11-01
5276-KQWHG,discount,1900-04-01
0420-HLGXF,discount,1900-01-01
7446-KQISO,control,1900-04-01
9823-EALYC,control,1900-10-01
0582-AVCLN,discount,1900-04-01
5803-NQJZO,control,1900-10-01
2565-JSLRY,discount,1900-10-01
2607-DHDAK,discount,1900-06-01
1073-XXCZD,discount,1900-08-01
0743-HRVFF,discount,1900-11-01
4006-HKYHO,discount,1900-12-01
3727-JEZTU,discount,1900-11-01
8143-ETQTI,discount,1900-02-01
6689-KXGBO,control,1900-01-01
9667-TKTVZ,discount,1900-04-01
3657-COGMW,discount,1900-08-01
8570-KLJYJ,discount,1900-10-01
7754-IXRMC,control,1900-08-01
9473-CBZOP,discount,1900-02-01
2969-WGHQO,control,1900-07-01
6615-NGGZJ,discount,1900-10-01
4334-HOWRP,control,1900-02-01
4255-DDUOU,discount,1900-08-01
5863-OOKCL,control,1900-12-01
1686-STUHN,discount,1900-11-01
1329-VHWNP,control,1900-09-01
2984-MIIZL,discount,1900-10-01
0266-GMEAO,control,1900-12-01
5590-YRFJT,discount,1900-01-01
5574-NXZIU,control,1900-12-01
0019-GFNTW,discount,1900-10-01
4256-ZWTZI,discount,1900-02-01
8309-PPCED,control,1900-05-01
4098-NAUKP,control,1900-03-01
5196-WPYOW,control,1900-10-01
4608-LCIMN,control,1900-09-01
1485-YDHMM,discount,1900-01-01
4054-CUMIA,discount,1900-08-01
0603-TPMIB,control,1900-03-01
2525-GVKQU,control,1900-07-01
8161-QYMTT,discount,1900-07-01
9581-GVBXT,discount,1900-07-01
5862-BRIXZ,discount,1900-08-01
5404-GGUKR,discount,1900-10-01
3308-JSGML,control,1900-11-01
2126-GSEGL,discount,1900-03-01
3677-TNKIO,discount,1900-05-01
0440-QEXBZ,control,1900-07-01
2434-EEVDB,discount,1900-06-01
6762-QVYJO,discount,1900-11-01
6199-IWKGC,discount,1900-10-01
2675-DHUTR,control,1900-05-01
8152-VETUR,discount,1900-04-01
9667-EQRXU,discount,1900-12-01
7446-YPODE,control,1900-10-01
9522-BNTHX,discount,1900-10-01
4676-WLUHT,discount,1900-04-01
3329-WDIOK,discount,1900-01-01
7980-MHFLQ,discount,1900-06-01
2873-ZLIWT,discount,1900-09-01
3415-TAILE,control,1900-09-01
0757-WCUUZ,discount,1900-09-01
1629-DQQVB,control,1900-02-01
1915-IOFGU,control,1900-11-01
3045-XETSH,discount,1900-11-01
0374-AACSZ,control,1900-11-01
7239-HZZCX,discount,1900-03-01
4872-VXRIL,discount,1900-10-01
9140-CZQZZ,discount,1900-07-01
3423-HHXAO,discount,1900-09-01
9938-TKDGL,control,1900-05-01
0531-ZZJWQ,discount,1900-11-01
6537-QLGEX,discount,1900-09-01
2688-BHGOG,control,1900-07-01
7683-CBDKJ,control,1900-04-01
0946-CLJTI,control,1900-12-01
3160-TYXLT,discount,1900-08-01
1325-USMEC,control,1900-11-01
0916-QOFDP,discount,1900-02-01
0628-CNQRM,discount,1900-10-01
5606-AMZBO,discount,1900-06-01
6199-IPCAO,control,1900-07-01
7665-TOALD,discount,1900-12-01
0112-QWPNC,control,1900-08-01
0324-BRPCJ,control,1900-03-01
2777-PHDEI,discount,1900-07-01
5640-CAXOA,control,1900-11-01
2235-EZAIK,control,1900-09-01
3847-BAERP,control,1900-12-01
1196-AMORA,discount,1900-12-01
4282-YMKNA,discount,1900-05-01
1453-RZFON,control,1900-05-01
8263-OKETD,control,1900-07-01
0670-KDOMA,discount,1900-05-01
2476-YGEFM,discount,1900-02-01
8687-BAFGU,discount,1900-12-01
0641-EVBOJ,discount,1900-05-01
0829-XXPLX,control,1900-02-01
9974-JFBHQ,control,1900-12-01
5356-RHIPP,control,1900-03-01
6624-JDRDS,control,1900-05-01
0608-JDVEC,discount,1900-01-01
9780-FKVVF,discount,1900-05-01
1919-RTPQD,control,1900-06-01
5214-NLTIT,discount,1900-12-01
3345-PBBFH,discount,1900-09-01
5055-BRMNE,control,1900-12-01
9189-JWSHV,discount,1900-08-01
2190-PHBHR,control,1900-07-01
2650-GYRYL,discount,1900-09-01
0746-JTRFU,discount,1900-09-01
5208-FVQKB,control,1900-07-01
7184-LRUUR,control,1900-08-01
6627-CFOSN,control,1900-05-01
3982-JGSFD,discount,1900-01-01
1574-DYCWE,control,1900-12-01
7247-XOZPB,control,1900-03-01
2466-FCCPT,discount,1900-12-01
6211-WWLTF,discount,1900-11-01
4826-TZEVA,discount,1900-11-01
6016-NXBNJ,control,1900-06-01
9138-EFSMO,control,1900-09-01
0576-WNXXC,discount,1900-08-01
4632-XJMEX,discount,1900-09-01
8910-LEDAG,control,1900-01-01
3452-GWUIN,discount,1900-04-01
2716-GFZOR,control,1900-05-01
3724-UCSHY,discount,1900-02-01
8626-XHBIE,control,1900-06-01
4628-CTTLA,discount,1900-02-01
3192-LNKRK,discount,1900-09-01
4439-YRNVD,control,1900-11-01
2876-VBBBL,control,1900-01-01
6834-NXDCA,discount,1900-05-01
2208-UGTGR,control,1900-03-01
3005-TYFRD,discount,1900-12-01
8670-MEFCP,discount,1900-08-01
3079-BCHLN,discount,1900-05-01
7777-UNYHB,discount,1900-07-01
5597-GLBUC,control,1900-11-01
7278-CKDNC,discount,1900-10-01
2748-MYRVK,discount,1900-01-01
8450-UYIBU,control,1900-10-01
2969-VAPYH,control,1900-10-01
4822-YCXMX,discount,1900-02-01
7181-OQCUT,control,1900-10-01
8474-UMLNT,discount,1900-03-01
9821-POOTN,discount,1900-06-01
3836-FZSDJ,control,1900-12-01
9142-XMYJH,control,1900-02-01
6559-ILWKJ,discount,1900-12-01
0187-QSXOE,control,1900-03-01
7733-UDMTP,control,1900-06-01
2649-HWLYB,discount,1900-07-01
5214-CHIWJ,control,1900-12-01
4229-CZMLL,control,1900-06-01
6904-JLBGY,discount,1900-12-01
2465-BLLEU,control,1900-01-01
1685-VAYJF,discount,1900-11-01
8874-EJNSR,control,1900-02-01
6917-YACBP,discount,1900-08-01
5049-MUBWG,control,1900-07-01
4223-WOZCM,control,1900-02-01
0769-MURVM,discount,1900-07-01
9253-VIFJQ,discount,1900-11-01
7030-FZTFM,control,1900-04-01
9741-YLNTD,control,1900-04-01
5917-RYRMG,discount,1900-09-01
5120-ZBLAI,control,1900-07-01
1194-BHJYC,control,1900-11-01
3663-MITLP,control,1900-05-01
0906-QVPMS,discount,1900-09-01
9025-ZRPVR,discount,1900-11-01
1905-OEILC,discount,1900-01-01
7858-GTZSP,discount,1900-02-01
3285-UCQVC,discount,1900-12-01
6248-BSHKG,discount,1900-06-01
4685-TFLLS,discount,1900-07-01
3470-BTGQO,control,1900-06-01
1209-VFFOC,discount,1900-04-01
8224-DWCKX,discount,1900-10-01
5482-PLVPE,discount,1900-09-01
4553-DVPZG,discount,1900-03-01
4902-OHLSK,discount,1900-09-01
6917-IAYHD,control,1900-02-01
0495-ZBNGW,discount,1900-11-01
8620-RJPZN,control,1900-08-01
7572-KPVKK,control,1900-05-01
2642-MAWLJ,control,1900-07-01
2357-COQEK,control,1900-01-01
7103-ZGVNT,control,1900-08-01
3737-GCSPV,discount,1900-06-01
2027-WKXMW,control,1900-06-01
7137-NAXML,control,1900-12-01
2428-ZMCTB,discount,1900-05-01
2961-VNFKL,discount,1900-07-01
1768-HNVGJ,control,1900-01-01
6963-KQYQB,control,1900-04-01
5934-RMPOV,control,1900-11-01
1207-BLKSA,discount,1900-02-01
4088-YLDSU,control,1900-08-01
8316-BBQAY,control,1900-08-01
1166-PQLGG,discount,1900-04-01
3146-JTQHR,discount,1900-04-01
4291-YZODP,discount,1900-08-01
4395-PZMSN,control,1900-04-01
6427-FEFIG,discount,1900-02-01
0017-IUDMW,control,1900-12-01
8706-HRADD,discount,1900-09-01
9955-QOPOY,discount,1900-01-01
4385-ZKVNW,control,1900-12-01
5446-DKWYW,control,1900-09-01
2034-CGRHZ,discount,1900-10-01
5797-APWZC,discount,1900-03-01
3683-QKIUE,discount,1900-05-01
4228-ZGYUW,control,1900-06-01
9031-ZVQPT,control,1900-01-01
2990-IAJSV,discount,1900-12-01
8107-KNCIM,discount,1900-04-01
9027-YFHQJ,control,1900-09-01
5176-LDKUH,discount,1900-12-01
4644-OBGFZ,discount,1900-04-01
7926-IJOOU,discount,1900-06-01
6480-YAGIY,discount,1900-03-01
4029-HPFVY,control,1900-01-01
7602-DBTOU,control,1900-09-01
5345-BMKWB,discount,1900-05-01
3519-ZKXGG,control,1900-10-01
5457-COLHT,control,1900-02-01
6416-TVAIH,discount,1900-10-01
5451-YHYPW,discount,1900-09-01
5108-ADXWO,control,1900-12-01
7998-WNZEM,control,1900-12-01
3066-RRJIO,control,1900-04-01
4664-NJCMS,discount,1900-02-01
0307-BCOPK,discount,1900-09-01
7629-WFGLW,discount,1900-08-01
2542-HYGIQ,control,1900-08-01
6715-OFDBP,control,1900-07-01
5016-LIPDW,control,1900-09-01
6481-LXPWL,control,1900-12-01
1567-DSCIC,discount,1900-03-01
2150-UWTFY,discount,1900-12-01
6124-ACRHJ,control,1900-04-01
9362-MWODR,discount,1900-06-01
