user_id,gender,SeniorCitizen,Partner,Dependents,months_active,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,subscription_type,PaperlessBilling,PaymentMethod,monthly_price,total_revenue,churn_label,sessions_per_week,avg_watch_minutes,days_since_last_login,preferred_genre,device_type,number_of_profiles,billing_cycle,payment_success,failed_payment_count,chargeback_flag,monthly_revenue,ticket_count,avg_response_time,resolved_flag,experiment_group,experiment_start_month,stage_signup,stage_active,stage_engaged,stage_retained,tenure_bucket
4450-DLLMH,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.3,157.75,0,6,40.72111440541984,5,Romance,Desktop,1,6,1,0,0,71.3,0,26.519244909664646,1,discount,1900-04-01,1,1,1,1,0-6
0428-AXXLJ,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.5,516.3,0,2,61.01911434515124,10,Action,SmartTV,1,6,1,0,0,19.5,0,29.43175888297537,1,discount,1900-07-01,1,1,1,1,24-36
2746-DIJLO,Female,0,No,No,41,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),56.3,2364.0,0,5,59.04782935512309,19,Romance,SmartTV,1,14,1,0,0,56.3,0,27.818731050106916,0,discount,1900-09-01,1,1,1,1,36+
5955-ERIHD,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,1687.95,1,10,36.21230018048716,27,Romance,SmartTV,3,13,1,0,0,94.7,0,20.45894985535179,1,discount,1900-04-01,1,1,1,0,12-24
0917-EZOLA,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.15,7689.95,1,6,53.79141607834585,22,Romance,Mobile,3,9,1,0,0,104.15,0,38.95811550686268,1,discount,1900-03-01,1,1,1,0,36+
3508-VLHCZ,Female,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.55,6239.05,0,1,75.41379191085848,22,Action,SmartTV,1,11,1,0,0,90.55,0,27.6020017984386,1,control,1900-02-01,1,1,1,1,36+
4086-ATNFV,Female,0,Yes,Yes,34,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,60.8,2042.05,0,9,38.682067130177465,25,Horror,SmartTV,4,22,1,0,0,60.8,0,40.166668971702194,1,discount,1900-05-01,1,1,1,1,24-36
0468-YRPXN,Male,0,No,No,29,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.8,2807.1,0,5,47.76416513817307,7,Romance,Mobile,2,8,1,0,0,98.8,0,26.775832416440217,1,control,1900-01-01,1,1,1,1,24-36
5996-NRVXR,Male,1,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),98.15,4116.8,0,6,70.09019436649989,13,Horror,Desktop,4,6,1,1,0,98.15,0,2.8469544749885776,1,discount,1900-10-01,1,1,1,1,36+
3739-YBWAB,Male,0,Yes,No,36,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,35.35,1317.95,0,6,7.612305743366708,16,Drama,Mobile,2,2,1,1,0,35.35,0,35.93920965948692,1,discount,1900-06-01,1,1,0,1,24-36
7047-FWEYA,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,103.15,4594.65,0,2,51.16111535332586,20,Drama,Mobile,1,5,1,0,0,103.15,0,24.77727514842445,1,discount,1900-10-01,1,1,1,1,36+
2000-MPKCA,Female,0,No,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.75,6332.75,0,7,45.709999366333335,12,Romance,SmartTV,4,22,1,0,0,107.75,1,28.325372719303253,1,control,1900-08-01,1,1,1,1,36+
9762-YAQAA,Male,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),81.4,3213.75,0,2,27.65787470248475,10,Drama,Desktop,1,12,1,0,0,81.4,0,31.965567678387156,1,discount,1900-07-01,1,1,0,1,36+
5949-EBSQK,Male,0,Yes,Yes,4,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),61.45,229.55,1,2,53.363052351326274,16,Romance,Desktop,3,8,1,0,0,61.45,0,12.538689500894364,1,discount,1900-10-01,1,1,1,0,0-6
5473-KHBPS,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),95.7,4976.15,0,4,39.93963594992037,21,Action,Mobile,1,8,1,0,1,95.7,1,9.11102193101778,1,discount,1900-05-01,1,1,1,1,36+
0100-DUVFC,Male,1,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.8,7308.95,0,5,36.69162549848786,4,Drama,Desktop,1,13,1,0,0,104.8,0,8.835807678191316,1,control,1900-01-01,1,1,1,1,36+
5397-TUPSH,Male,1,Yes,No,65,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.95,4555.2,0,3,35.48011298013643,22,Romance,Mobile,4,9,1,0,0,70.95,0,32.437755202326905,1,discount,1900-07-01,1,1,1,1,36+
8950-MTZNV,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.95,44.95,0,1,30.2994726205973,2,Horror,Desktop,2,21,1,0,0,44.95,0,17.29662084680116,0,discount,1900-08-01,1,1,1,1,0-6
0326-VDYXE,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.65,6982.5,0,5,23.276349221378524,12,Drama,Mobile,3,19,0,0,1,0.0,2,35.58624337970098,1,control,1900-11-01,1,1,0,1,36+
6773-LQTVT,Female,1,Yes,Yes,29,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,35.65,1025.15,0,2,27.823940666908168,27,Romance,Mobile,2,4,1,0,0,35.65,0,9.336984179531182,1,discount,1900-10-01,1,1,0,1,24-36
7274-RTAPZ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.55,90.55,1,3,51.90916629083499,12,Horror,Mobile,1,20,1,1,0,90.55,0,33.254768781272944,1,discount,1900-07-01,1,1,1,0,0-6
0436-TWFFZ,Female,0,No,No,67,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,85.25,5714.2,0,7,38.6368397701486,20,Comedy,SmartTV,3,23,1,1,0,85.25,0,23.9681935931438,1,control,1900-10-01,1,1,1,1,36+
8566-YPRGL,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.5,19.5,0,5,28.96080793290223,13,Horror,SmartTV,1,6,1,0,0,19.5,0,40.96805277160789,1,control,1900-08-01,1,1,0,1,0-6
0311-UNPFF,Female,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.8,2274.35,1,4,35.43162746399002,4,Romance,SmartTV,4,17,1,0,0,88.8,1,14.822764095302196,1,control,1900-09-01,1,1,1,0,24-36
6609-MXJHJ,Female,0,Yes,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.1,789.55,0,5,43.62308792362841,19,Action,Desktop,4,20,1,0,0,25.1,0,18.36727128495264,0,discount,1900-04-01,1,1,1,1,24-36
2669-OIDSD,Female,0,Yes,No,48,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.05,4834.0,0,4,27.534877213085277,6,Action,Mobile,3,15,0,0,0,0.0,1,15.175462221634229,1,control,1900-03-01,1,1,0,1,36+
8400-WZICQ,Female,0,Yes,Yes,55,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.7,3131.8,0,2,39.994181774388814,13,Action,SmartTV,4,23,1,0,1,55.7,1,27.283623734304555,1,control,1900-12-01,1,1,1,1,36+
3834-XUIFC,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.2,602.55,1,3,45.19538379254487,3,Action,Mobile,4,18,1,0,0,85.2,0,23.100210995761717,1,control,1900-10-01,1,1,1,0,6-12
9576-SYUHJ,Male,0,No,No,37,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.15,3369.25,0,2,37.717103828154976,11,Romance,Mobile,1,7,1,0,0,91.15,0,28.811056995292837,1,control,1900-01-01,1,1,1,1,36+
0410-IPFTY,Female,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.85,2674.15,0,6,54.962785607167,19,Horror,SmartTV,3,16,1,0,0,83.85,0,1.0,1,control,1900-03-01,1,1,1,1,24-36
2831-EBWRN,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.9,199.75,0,3,50.734704626639214,26,Horror,Mobile,4,15,1,0,0,45.9,0,29.868386483240144,1,discount,1900-06-01,1,1,1,1,0-6
9430-NKQLY,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.1,1790.8,0,8,50.65704971458905,25,Horror,SmartTV,4,9,1,0,0,25.1,0,24.853932309812787,1,control,1900-11-01,1,1,1,1,36+
8414-MYSHR,Male,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.4,449.75,1,5,58.1365323734197,29,Romance,Desktop,4,7,1,1,0,91.4,0,14.87359842884634,1,discount,1900-04-01,1,1,1,0,0-6
0247-SLUJI,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,19.7,0,1,51.94904702120542,16,Action,Desktop,1,16,1,0,0,19.7,0,15.192866325069286,1,discount,1900-07-01,1,1,1,1,0-6
9402-ORRAH,Female,1,No,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.5,1400.3,0,6,87.81211303270021,2,Horror,Mobile,4,3,1,0,0,91.5,1,28.94797811900598,1,discount,1900-06-01,1,1,1,1,12-24
6483-OATDN,Male,0,Yes,Yes,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),51.3,411.6,0,10,23.013875779687368,17,Drama,Mobile,4,21,1,0,0,51.3,0,24.97388589173843,1,discount,1900-10-01,1,1,0,1,6-12
1293-HHSHJ,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.1,741.0,0,5,13.427145515069,16,Horror,Desktop,2,10,1,0,1,21.1,0,22.341208784022175,1,control,1900-09-01,1,1,0,1,24-36
4840-ORQXB,Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,104.75,5841.35,0,5,23.74218744806051,8,Comedy,SmartTV,1,3,1,0,0,104.75,0,22.10090397870948,1,discount,1900-10-01,1,1,0,1,36+
7599-FKVXZ,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.15,4512.7,1,7,9.623565835899123,1,Drama,Desktop,2,10,1,1,0,106.15,0,6.687266194908324,1,discount,1900-04-01,1,1,0,0,36+
3982-DQLUS,Male,1,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.75,5688.45,0,4,33.95238386740433,23,Comedy,SmartTV,1,10,1,1,0,85.75,0,17.52516492647012,1,control,1900-06-01,1,1,1,1,36+
8610-ZIKJJ,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.3,31.9,0,7,33.68294589640945,16,Comedy,SmartTV,1,23,1,0,0,20.3,0,22.289563389473553,1,control,1900-09-01,1,1,1,1,0-6
3756-VNWDH,Male,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,100.75,6674.65,0,3,49.16580259724002,11,Romance,Desktop,3,15,1,0,0,100.75,0,18.81489948527784,1,control,1900-10-01,1,1,1,1,36+
7801-KICAO,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.15,1345.75,0,9,44.59632294322531,0,Comedy,Desktop,4,6,0,0,0,0.0,1,16.63940011492405,1,control,1900-10-01,1,1,1,1,12-24
7673-LPRNY,Female,0,No,No,23,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,78.55,1843.05,0,6,53.81622096317285,14,Comedy,Mobile,4,12,1,0,0,78.55,0,17.96324012732364,1,control,1900-12-01,1,1,1,1,12-24
8229-TNIQA,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.3,196.95,1,3,29.70901013843555,17,Action,SmartTV,4,8,1,0,0,45.3,0,26.35454823751814,1,discount,1900-02-01,1,1,0,0,0-6
6060-QBMGV,Male,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1433.8,0,5,36.08677723390475,8,Horror,Mobile,3,2,1,0,0,19.85,3,18.506024771845865,1,control,1900-03-01,1,1,1,1,36+
7339-POGZN,Female,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.7,214.55,0,7,44.06878473524635,15,Action,Mobile,3,22,1,0,0,50.7,1,11.397522164249642,1,control,1900-02-01,1,1,1,1,0-6
2828-SLQPF,Male,0,No,No,19,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.0,865.85,0,10,67.9398300545217,29,Horror,Desktop,3,17,1,0,0,45.0,1,31.54480085968201,0,discount,1900-04-01,1,1,1,1,12-24
4465-VDKIQ,Female,0,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,77.8,1358.6,0,4,32.67835124109852,10,Comedy,Desktop,1,12,1,0,0,77.8,0,28.581512665745542,1,discount,1900-11-01,1,1,1,1,12-24
2921-XWDJH,Female,1,Yes,No,38,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.45,3147.15,0,7,37.29617738813639,6,Action,SmartTV,1,17,1,0,0,83.45,0,1.0,1,discount,1900-01-01,1,1,1,1,36+
6221-AVQYL,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.25,131.05,1,6,39.455426646108094,3,Romance,SmartTV,3,13,1,0,0,73.25,0,26.759572534699803,0,control,1900-11-01,1,1,1,0,0-6
2558-BUOZZ,Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),94.8,4535.85,0,4,61.48194782033186,13,Comedy,Mobile,4,6,1,0,1,94.8,1,27.010813466713536,1,control,1900-08-01,1,1,1,1,36+
9257-AZMTZ,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.1,1078.75,0,6,46.24700217542866,24,Horror,Desktop,2,4,1,0,0,20.1,0,4.992678622325767,1,control,1900-04-01,1,1,1,1,36+
0003-MKNFE,Male,0,No,No,9,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,59.9,542.4,0,6,55.025387044781155,13,Romance,Desktop,2,1,1,0,0,59.9,0,1.0,1,discount,1900-09-01,1,1,1,1,6-12
0975-UYDTX,Female,0,Yes,No,26,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),90.1,2312.55,0,1,34.4465934741985,23,Romance,Desktop,3,3,1,1,0,90.1,0,56.602855232659785,1,discount,1900-05-01,1,1,1,1,24-36
7743-EXURX,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,51.05,415.05,1,6,45.45622788191147,28,Comedy,SmartTV,4,9,1,0,0,51.05,1,19.30610417100179,1,control,1900-11-01,1,1,1,0,6-12
4682-BLBUC,Male,0,Yes,No,44,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,70.95,3250.45,0,8,29.906352083197167,28,Romance,SmartTV,2,14,1,0,0,70.95,0,37.31822156759635,1,control,1900-04-01,1,1,0,1,36+
0975-VOOVL,Female,0,No,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,29.2,98.5,0,4,34.7683647702898,18,Horror,Mobile,3,22,1,0,0,29.2,0,25.73830885904765,1,control,1900-08-01,1,1,1,1,0-6
5968-VXZLG,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),46.6,87.9,0,3,52.097880468007745,27,Romance,SmartTV,1,2,1,0,0,46.6,0,38.569194182150234,1,discount,1900-06-01,1,1,1,1,0-6
5569-KGJHX,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.35,754.65,1,3,74.1344794382637,16,Horror,Mobile,4,12,0,0,0,0.0,0,27.4973907090849,0,discount,1900-06-01,1,1,1,0,6-12
4988-IQIGL,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,75.35,1,6,48.742703719334905,13,Comedy,Desktop,2,17,1,0,0,75.35,0,35.264827976560106,1,control,1900-12-01,1,1,1,0,0-6
5201-FRKKS,Male,0,No,No,25,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.3,1952.25,0,2,49.67434362303989,23,Romance,SmartTV,2,10,1,0,0,74.3,0,12.061477727757856,0,control,1900-11-01,1,1,1,1,24-36
9799-CAYJJ,Female,1,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.3,153.8,0,4,49.20959031202244,19,Drama,SmartTV,3,23,1,0,0,69.3,0,25.963199574880615,1,discount,1900-09-01,1,1,1,1,0-6
7730-IUTDZ,Male,0,No,No,43,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.2,3198.6,1,4,16.094323962176613,0,Comedy,SmartTV,3,13,1,0,0,75.2,0,26.515614606991527,1,discount,1900-12-01,1,1,0,0,36+
0426-TIRNE,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,20.9,1,6,52.70218388451224,20,Romance,Mobile,4,16,1,0,0,20.9,0,5.521393157841091,1,control,1900-10-01,1,1,1,0,0-6
5443-SCMKX,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,94.3,5610.15,0,4,56.72501062147398,29,Action,Desktop,2,20,1,0,0,94.3,0,25.770531042275184,1,discount,1900-02-01,1,1,1,1,36+
8295-KMENE,Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,76.45,4519.5,0,5,42.27477548481176,26,Horror,Desktop,4,14,1,0,0,76.45,0,32.4379837730926,1,control,1900-03-01,1,1,1,1,36+
6738-ISCBM,Male,0,No,No,44,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,54.0,2440.25,0,6,46.588089211511594,21,Action,Mobile,4,24,1,1,0,54.0,0,16.073840920599135,1,discount,1900-01-01,1,1,1,1,36+
9821-BESNZ,Male,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,104.25,6860.6,0,4,40.54149686369164,26,Romance,SmartTV,4,10,1,0,0,104.25,1,27.61087421125691,1,control,1900-10-01,1,1,1,1,36+
3678-MNGZX,Male,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.95,1377.7,0,6,29.00274881466565,0,Action,SmartTV,2,17,1,0,0,19.95,0,27.373864955550044,1,discount,1900-11-01,1,1,0,1,36+
1335-NTIUC,Male,0,No,No,9,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.95,190.25,0,6,17.91515840926036,11,Comedy,Mobile,4,4,1,0,0,24.95,0,12.83212220134254,1,discount,1900-10-01,1,1,0,1,6-12
2916-BQZLN,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.75,1651.95,0,2,42.26703218378631,28,Drama,Mobile,2,12,1,0,0,84.75,0,18.319225801249345,1,discount,1900-08-01,1,1,1,1,12-24
4558-CGYCZ,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,78.3,0,2,20.613271828105184,2,Horror,Desktop,2,2,1,0,0,19.75,0,37.21370979547018,1,control,1900-05-01,1,1,0,1,0-6
2368-GAKKQ,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.65,7939.25,0,7,42.27722537707754,29,Drama,SmartTV,4,14,1,0,0,113.65,0,11.616725376934417,1,control,1900-07-01,1,1,1,1,36+
8710-YGLWG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.9,44.9,0,3,49.97560881570643,29,Comedy,SmartTV,4,3,1,0,0,44.9,0,33.208699385871874,1,control,1900-04-01,1,1,1,1,0-6
3199-XGZCY,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.25,576.7,0,5,59.95572438258521,24,Romance,Desktop,3,18,1,0,0,75.25,0,55.05761787374632,1,control,1900-01-01,1,1,1,1,6-12
3785-KTYSH,Male,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.6,1279.0,0,5,46.56143462204496,26,Horror,Mobile,3,7,1,0,0,24.6,1,16.433397521582926,1,discount,1900-11-01,1,1,1,1,36+
6814-ZPWFQ,Male,1,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.0,1260.7,0,3,44.46326256109208,13,Action,Desktop,2,5,1,0,0,25.0,0,28.825071933370292,0,discount,1900-04-01,1,1,1,1,36+
4063-EIKNQ,Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.95,267.35,0,7,5.0,18,Drama,SmartTV,3,7,1,1,0,20.95,0,18.09424373873179,1,discount,1900-10-01,1,1,0,1,6-12
6993-YCOBK,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.6,6586.85,0,4,61.13337675774119,22,Comedy,Desktop,4,13,1,0,0,110.6,3,17.216807142811444,1,control,1900-11-01,1,1,1,1,36+
5206-HPJKM,Male,0,No,No,17,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.5,934.15,0,1,53.42969891808165,16,Comedy,Desktop,2,20,1,0,0,55.5,0,37.0956222887899,1,discount,1900-09-01,1,1,1,1,12-24
7587-RZNME,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.3,123.65,1,6,55.19712458501994,11,Drama,Desktop,2,14,1,0,0,43.3,0,16.924995557158503,1,discount,1900-03-01,1,1,1,0,0-6
0748-RDGGM,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.5,7534.65,1,4,41.59823604524619,25,Drama,Mobile,2,7,1,0,0,109.5,0,17.77118820125675,1,control,1900-06-01,1,1,1,0,36+
8393-JMVMB,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.45,19.45,0,4,58.424331111690265,4,Horror,Desktop,3,7,1,0,1,19.45,1,10.64461382118663,0,discount,1900-11-01,1,1,1,1,0-6
5019-GQVCR,Male,1,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,3645.6,0,3,22.295687513867897,16,Romance,SmartTV,1,2,1,1,0,84.85,0,6.635103244549404,0,control,1900-02-01,1,1,0,1,36+
6036-TTFYU,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,314.45,0,5,47.580040939663846,27,Comedy,Mobile,2,8,1,0,0,19.6,0,40.86855864915988,1,control,1900-09-01,1,1,1,1,12-24
2550-AEVRU,Female,0,Yes,Yes,57,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,53.45,3053.0,0,3,41.02927584397986,24,Action,SmartTV,2,5,1,0,0,53.45,1,13.963608446340409,1,discount,1900-11-01,1,1,1,1,36+
0969-RGKCU,Male,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,677.05,0,5,28.12871430825279,19,Horror,Desktop,4,22,1,0,0,19.8,0,35.49301509264792,1,control,1900-08-01,1,1,0,1,36+
0378-CJKPV,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),112.1,7965.95,0,9,35.45812388854611,8,Romance,Mobile,1,6,1,0,0,112.1,0,9.224940602735346,1,control,1900-03-01,1,1,1,1,36+
4706-AXVKM,Female,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.8,906.85,1,6,56.52679411206293,24,Horror,SmartTV,4,16,1,0,0,84.8,0,11.82821151036111,1,control,1900-05-01,1,1,1,0,6-12
5889-JTMUL,Female,1,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.05,4888.7,1,7,36.11085259280701,27,Comedy,Desktop,3,1,1,0,0,95.05,0,23.711967599015725,1,control,1900-04-01,1,1,1,0,36+
9026-RNUJS,Male,1,No,No,5,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,50.35,237.25,1,8,31.51702691819036,18,Comedy,SmartTV,1,14,1,0,0,50.35,0,16.244540113567478,1,control,1900-12-01,1,1,1,0,0-6
