user_id,experiment_group,experiment_start_month
7483-IQWIB,discount,5
5248-KWLAR,discount,10
4958-GZWIY,control,2
7996-MHXLW,control,10
7833-PKIHD,discount,2
7061-OVMIM,control,6
5153-RTHKF,discount,5
1852-QSWCD,control,7
4832-VRBMR,discount,8
9079-LWTFD,discount,7
6356-ELRKD,control,4
8624-GIOUT,discount,7
3392-EHMNK,discount,8
5986-WWXDV,control,5
3061-BCKYI,discount,9
6179-GJPSO,control,5
7901-TBKJX,discount,2
7228-PAQPD,control,12
3177-LASXD,discount,12
7746-QYVCO,control,1
5804-HYIEZ,discount,7
9919-FZDED,control,12
5934-TSSAU,control,2
3486-KHMLI,discount,9
4897-QSUYC,control,4
1084-UQCHV,discount,10
8290-YWKHZ,control,10
2955-BJZHG,discount,4
3806-DXQOM,control,5
6784-XYJAE,control,10
3933-DQPWX,discount,3
6661-EIPZC,discount,6
8957-THMOA,discount,4
2251-PYLPB,control,11
5555-RNPGT,discount,9
1057-FOGLZ,discount,10
9300-RENDD,discount,1
0761-AETCS,discount,11
8087-LGYHQ,control,3
4137-BTIKL,discount,11
2190-BCXEC,discount,5
6227-FBDXH,control,8
2153-MREFK,discount,12
2911-WDXMV,discount,10
7206-PQBBZ,discount,7
3106-ULWFW,discount,9
0925-VYDLG,discount,9
4547-FZJWE,discount,10
7422-WNBTY,control,10
0842-IWYCP,control,8
3521-HTQTV,discount,3
3744-ZBHON,control,8
3373-DIUUN,discount,4
8383-SGHJU,control,12
7607-QKKTJ,control,1
7707-PYBBH,discount,10
8984-HPEMB,control,12
4349-GFQHK,control,11
4139-DETXS,discount,3
9779-DPNEJ,control,7
9805-FILKB,discount,1
5793-YOLJN,discount,7
0673-IGUQO,control,11
4123-FCVCB,control,3
8819-IMISP,discount,9
7802-EFKNY,control,6
8311-UEUAB,control,2
5858-EAFCZ,control,6
8035-BUYVG,control,12
1163-ONYEY,control,12
9787-XVQIU,discount,2
8945-MUQUF,control,1
5656-MJEFC,discount,4
6082-OQFBA,discount,12
8051-HJRLT,discount,4
8974-OVACP,discount,10
4010-YLMVT,control,7
1379-FRVEB,control,10
8612-GXIDD,discount,7
6288-CHQJB,discount,10
8160-HOWOX,discount,9
3023-GFLBR,discount,10
6648-INWPS,control,11
4223-BKEOR,control,12
4079-VTGLK,control,8
1763-WQFUK,control,6
1391-UBDAR,discount,6
8894-JVDCV,discount,1
2023-VQFDL,discount,11
1345-GKDZZ,control,1
2014-MKGMH,control,8
5628-FCGYG,discount,5
2560-WBWXF,discount,6
0248-IPDFW,discount,2
7978-DKUQH,discount,8
4335-UPJSI,discount,9
0524-IAVZO,control,1
2737-YNGYW,control,4
1784-EZDKJ,control,12
9297-FVVDH,discount,10
8007-YYPWD,control,6
7101-HRBLJ,control,8
5159-YFPKQ,control,3
6635-CPNUN,discount,8
4021-RQSNY,discount,1
5453-YBTWV,discount,4
5039-LZRQT,discount,10
2931-VUVJN,control,10
9061-TIHDA,discount,11
8699-ASUFO,control,9
6418-PIQSP,control,5
8220-OCUFY,discount,11
3995-WFCSM,discount,1
1895-QTKDO,discount,4
2038-OEQZH,discount,6
1178-PZGAB,discount,11
7927-AUXBZ,discount,5
2626-VEEWG,discount,2
2878-RMWXY,control,3
1657-DYMBM,discount,4
7311-MQJCH,control,3
7375-WMVMT,discount,4
1136-XGEQU,discount,9
2530-FMFXO,control,9
6844-DZKRF,discount,10
4695-WJZUE,control,5
7619-ODSGN,discount,10
5970-GHJAW,discount,8
8879-XUAHX,discount,6
3689-MOZGR,discount,6
4195-PNGZS,discount,11
5003-XZWWO,discount,7
3988-RQIXO,control,5
7622-FWGEW,control,12
6922-NCEDI,discount,7
2514-GINMM,control,5
9891-NQDBD,discount,12
6131-IUNXN,control,9
8548-AWOFC,control,4
9798-DRYDS,discount,4
8532-UEFWH,control,5
6296-DDOOR,control,5
7951-VRDVK,discount,9
5931-FLJJF,discount,8
4815-YOSUK,control,1
2659-VXMWZ,control,4
0380-NEAVX,discount,5
3207-OYBWH,discount,8
4285-GYRQC,discount,1
7216-EWTRS,discount,4
4365-MSDYN,discount,8
7036-TYDEC,discount,4
5802-ADBRC,control,8
8076-FEZKJ,discount,10
5197-YPYBZ,discount,2
8337-MSSXB,discount,1
4312-GVYNH,discount,3
8495-LJDFO,discount,4
0839-JTCUD,control,7
5494-WOZRZ,discount,10
1302-UHBDD,control,3
2234-EOFPT,discount,11
8619-IJNDK,discount,4
8378-LKJAF,discount,6
8182-BJDSI,discount,1
2528-HFYZX,control,7
1153-GNOLC,control,12
3298-QEICA,discount,2
0788-DXBFY,control,1
3597-YASZG,control,11
3496-LFSZU,discount,2
5242-UOWHD,discount,6
2482-CZGBB,discount,3
6479-SZPLM,discount,8
8097-VBQTZ,discount,1
4500-HKANN,discount,6
9917-KWRBE,discount,7
3420-ZDBMA,discount,9
2212-LYASK,control,10
1393-IMKZG,control,7
8069-RHUXK,discount,5
3398-GCPMU,control,5
2908-WGAXL,control,7
3378-AJRAO,control,5
1013-QCWAM,control,12
0866-QLSIR,control,3
6050-FFXES,discount,3
7181-BQYBV,discount,1
0362-RAOQO,discount,12
9554-DFKIC,discount,10
5527-ACHSO,control,8
0829-DDVLK,discount,5
1399-UBQIU,control,4
1813-JLKWR,discount,12
0336-PIKEI,control,5
7322-OCWHC,control,12
9537-VHDTA,discount,6
4957-TIALW,discount,7
2054-PJOCK,control,11
9150-HEPMB,discount,7
9030-QGZNL,control,10
6204-IEUXJ,discount,6
3126-WQMGH,discount,12
4529-CKBCL,control,9
2506-CLAKW,discount,9
7176-WRTNX,control,8
1583-IHQZE,discount,9
5732-IKGQH,control,4
9239-GZHZE,control,4
7205-BAIAD,control,9
0151-ONTOV,discount,9
4140-MUHUG,control,7
0093-EXYQL,control,1
8064-RAVOH,control,11
0219-QAERP,control,5
0320-JDNQG,control,3
7180-PISOG,discount,4
9168-INPSZ,discount,6
3571-RFHAR,control,2
0015-UOCOJ,discount,6
5334-AFQJB,control,3
2754-SDJRD,discount,8
9578-VRMNM,discount,5
1587-FKLZB,control,3
6140-QNRQQ,control,4
8963-JLGJT,discount,2
4307-KTUMW,control,4
1465-LNTLJ,discount,5
5440-FLBQG,discount,7
2135-DQWAQ,control,4
4056-QHXHZ,discount,8
7470-MCQTK,discount,7
7488-MXJIV,discount,3
7401-JIXNM,discount,8
9339-FIIJL,discount,6
2027-FECZV,discount,1
2672-DZUOY,control,3
4706-DGAHW,control,1
3870-MQAMG,discount,3
6670-MFRPK,discount,4
6177-PEVRA,discount,1
4800-CZMPC,discount,7
4813-HQMGZ,discount,5
7579-KKLOE,control,6
7377-DMMRI,control,4
8402-EIVQS,control,2
4947-DSMXK,control,12
7245-NIIWQ,control,8
0002-ORFBO,discount,7
3324-OIRTO,discount,12
5414-OFQCB,discount,2
4967-WPNCF,control,5
8552-OBVRU,control,5
8499-BRXTD,control,10
9154-QDGTH,control,5
8197-BFWVU,control,6
2577-GVSIL,control,8
9367-OIUXP,control,2
6770-UAYGJ,control,3
6463-HHXJR,control,5
7928-VJYAB,discount,2
1187-WILMM,discount,12
9776-OJUZI,discount,10
1306-RPWXZ,control,12
8949-JTMAY,control,6
2774-LVQUS,discount,4
3097-PYWXL,discount,4
2266-SJNAT,control,1
0869-PAPRP,control,3
4238-JSSWH,control,1
2972-YDYUW,discount,9
1104-FEJAM,discount,9
2809-ILCYT,control,6
5499-ECUTN,discount,8
4981-FLTMF,control,7
9121-PHQSR,control,8
3113-IWHLC,discount,4
3211-ILJTT,discount,6
4612-THJBS,discount,8
4277-BWBML,discount,10
4094-NSEDU,discount,1
0234-TEVTT,control,4
4304-TSPVK,discount,9
1552-AAGRX,discount,5
2637-FKFSY,discount,4
9796-MVYXX,discount,11
7874-ECPQJ,discount,10
0020-INWCK,discount,11
7089-RKVSZ,discount,10
2683-JXWQQ,discount,1
9548-ZMVTX,discount,9
8739-XNIKG,control,12
9755-JHNMN,control,8
3981-QSVQI,control,1
2789-HQBOU,discount,8
9424-CMPOG,control,8
5067-WJEUN,discount,2
3450-WXOAT,control,12
9251-WNSOD,control,2
6974-DAFLI,control,5
2616-UUTFK,control,1
7064-JHXCE,control,1
5103-MHMHY,discount,11
7989-AWGEH,discount,2
4373-VVHQL,control,8
4559-UWIHT,control,3
7268-IGMFD,control,5
1846-XWOQN,control,9
0235-KGSLC,control,1
6650-BWFRT,discount,6
9570-KYEUA,discount,4
6993-YGFJV,discount,7
2712-SYWAY,discount,2
0730-BGQGF,control,6
5498-IBWPI,discount,5
9101-NTIXF,control,12
0013-SMEOE,control,5
9314-QDMDW,discount,9
9308-ANMVE,control,12
2884-GBPFB,discount,12
3757-NJYBX,control,12
3413-DHLPB,control,9
7649-PHJVR,control,9
6114-TCFID,discount,3
3787-TRIAL,discount,11
2573-GYRUU,control,8
5156-UMKOW,control,3
1247-QBVSH,control,4
6734-GMPVK,discount,11
9822-OAOVB,discount,6
6161-ERDGD,discount,10
1226-JZNKR,discount,7
7318-EIVKO,control,9
3771-PZOBW,control,11
5136-KCKGI,control,6
8231-BSWXX,discount,1
6486-LHTMA,discount,6
4083-BFNYK,control,5
3722-WPXTK,control,2
7389-KBFIT,control,7
7176-WIONM,discount,5
5141-ZUVBH,control,9
1089-HDMKP,discount,5
7623-HKYRK,discount,4
0310-SUCIN,control,10
5197-PYEPU,discount,6
2929-ERCFZ,control,8
7548-SEPYI,discount,9
8835-VSDSE,discount,4
6619-RPLQZ,discount,9
3275-RHRNE,discount,12
3503-TYDAY,discount,9
6901-GOGZG,discount,3
1623-NLDOT,discount,6
7021-XSNYE,control,10
9621-OUPYD,discount,7
9898-KZQDZ,discount,6
8982-NHAVY,control,6
4307-KWMXE,control,7
0141-YEAYS,control,9
2450-ZKEED,control,12
3694-DELSO,control,1
3893-JRNFS,discount,3
9603-OAIHC,control,11
1133-KXCGE,control,5
5236-PERKL,control,8
0142-GVYSN,control,8
1049-FYSYG,discount,12
7854-FOKSF,discount,7
2519-FAKOD,control,7
8406-LNMHF,control,5
1821-BUCWY,control,12
8263-JQAIK,discount,5
0023-UYUPN,control,4
8314-DPQHL,control,4
1465-WCZVT,control,11
9481-SFCQY,discount,9
6360-SVNWV,discount,6
0567-GGCAC,discount,2
7089-IVVAZ,control,4
8884-MRNSU,discount,8
2171-UDMFD,discount,3
9050-IKDZA,control,9
2205-YMZZJ,control,2
9802-CAQUT,control,6
1254-IZEYF,control,3
0187-WZNAB,control,4
9492-TOKRI,control,9
1475-VWVDO,discount,12
9221-OTIVJ,control,12
1357-MVDOZ,control,6
7602-MVRMB,discount,10
3325-FUYCG,discount,6
5908-QMGOE,discount,11
1197-BVMVG,control,12
5406-KGRMX,control,2
8481-YYXWG,control,6
5968-HYJRZ,discount,9
5198-EFNBM,discount,4
7516-GMHUV,discount,4
7140-ADSMJ,discount,11
2230-XTUWL,discount,9
7706-YLMQA,discount,4
2585-KTFRE,control,4
7994-UYIVZ,discount,2
2609-IAICY,control,11
1740-CSDJP,control,6
7717-BICXI,control,11
6559-RAKOZ,discount,3
2636-OHFMN,discount,5
4716-MRVEN,control,9
2143-LJULT,discount,7
1323-OOEPC,control,6
3200-MNQTF,control,10
6164-HXUGH,control,9
5630-IXDXV,discount,5
0320-DWVTU,control,4
9135-MGVPY,discount,7
1212-GLHMD,discount,3
7878-JGDKK,control,3
1088-AUUZZ,discount,7
0397-GZBBC,discount,6
6614-YWYSC,discount,4
9588-OZDMQ,discount,7
7641-EUYET,control,8
6476-EPYZR,discount,2
9921-ZVRHG,control,5
1174-FGIFN,discount,5
6620-HVDUJ,control,8
4701-MLJPN,control,7
1032-MAELW,control,6
7641-TQFHN,discount,1
1552-TKMXS,discount,11
9206-GVPEQ,discount,4
8622-ZLFKO,discount,8
1596-BBVTG,discount,5
6188-UXBBR,discount,6
2333-KWEWW,discount,5
5702-SKUOB,control,1
1134-YWTYF,control,3
6061-GWWAV,control,1
0679-TDGAK,control,8
6585-WCEWR,control,10
9067-YGSCA,discount,4
9067-SQTNS,discount,9
8433-WXGNA,control,10
1776-SPBWV,control,5
8735-SDUFN,discount,1
9668-PUGNU,discount,4
9405-GPBBG,control,4
1926-QUZNN,control,4
3707-GNWHM,discount,3
7016-NVRIC,discount,5
5829-NVSQN,discount,7
9565-AXSMR,control,3
8922-LIEGH,control,2
8869-LIHMK,control,10
8245-UMPYT,discount,6
5186-SAMNZ,discount,3
0447-RXSGD,discount,2
4927-WWOOZ,control,6
5788-YPOEG,discount,11
5373-SFODM,control,1
0661-KBKPA,discount,4
9081-WWXKP,discount,3
0784-ZQJZX,discount,2
3133-PZNSR,control,3
5766-ZJYBB,discount,10
8931-GJJIQ,discount,7
4277-PVRAN,control,10
0022-TCJCI,control,6
0722-SVSFK,discount,5
3612-YVGSJ,control,4
9825-YCXWZ,control,7
5397-NSKQG,control,8
8565-HBFNN,control,2
2000-DHJUY,control,11
0203-HHYIJ,control,9
8670-ERCJH,control,5
7758-UJWYS,control,10
2050-ONYDQ,control,8
7055-JCGNI,discount,12
0739-UUAJR,control,1
4826-DXMUP,discount,2
0952-KMEEH,discount,6
7285-KLOTR,discount,7
0654-PQKDW,discount,3
7175-NTIXE,discount,10
7963-SHNDT,discount,7
9796-BPKIW,discount,8
0188-GWFLE,control,2
8129-GMVGI,control,3
2882-DDZPG,control,3
3547-LQRIK,discount,5
9137-NOQKA,control,3
5843-TTHGI,discount,6
1849-RJYIG,control,5
8868-GAGIO,discount,5
4061-UKJWL,discount,1
5380-XPJNZ,discount,2
8263-QMNTJ,control,11
8178-EYZUO,discount,4
3230-JCNZS,control,2
0277-ORXQS,discount,9
5130-IEKQT,discount,3
3230-WYKIR,discount,4
7996-BPXHY,discount,1
3227-WLKLI,control,2
0407-BDJKB,control,11
2266-FUBDZ,discount,3
8237-ULIXL,discount,7
9600-UDOPK,discount,7
8216-AZUUZ,discount,12
9153-BTBVV,control,11
4074-SJFFA,control,9
3269-ATYWD,control,7
5186-PEIZU,control,10
1074-AMIOH,control,12
4910-GMJOT,control,8
0354-WYROK,discount,10
4361-FEBGN,control,1
7748-UMTRK,control,12
0380-ZCSBI,control,3
7145-FEJWU,control,7
6463-MVYRY,control,6
3969-JQABI,discount,11
9624-EGDEQ,discount,6
1051-EQPZR,control,5
5849-ASHZJ,discount,7
5780-INQIK,discount,6
7576-OYWBN,discount,2
4526-ZJJTM,discount,8
8384-FZBJK,control,11
3750-RNQKR,discount,8
0962-CQPWQ,discount,8
3096-YXENJ,control,9
1265-BCFEO,control,1
5837-LXSDN,control,2
5945-AZYHT,discount,7
8325-QRPZR,control,4
6384-VMJHP,control,6
2262-SLNVK,discount,1
7730-CLDSV,discount,12
1135-HIORI,discount,5
0164-APGRB,discount,6
6481-ESCNL,discount,7
1790-NESIO,control,4
1550-EENBN,control,7
5539-TMZLF,control,11
4323-SADQS,control,7
4446-BZKHU,discount,4
5202-IVJNU,control,5
5976-JCJRH,control,6
8198-RKSZG,control,5
0137-OCGAB,discount,4
3351-NQLDI,control,3
9297-EONCV,control,12
7593-JNWRU,control,8
4588-YBNIB,discount,4
1069-QJOEE,control,8
3336-JORSO,discount,2
7799-DSEWS,discount,11
8766-PAFNE,discount,5
5315-CKEQK,discount,9
3130-ICDUP,discount,6
0820-FNRNX,discount,2
0880-FVFWF,control,6
4611-ANLQC,control,1
4213-HKBJO,control,3
2792-LSHWX,discount,12
5028-GZLDO,discount,11
0014-BMAQU,discount,8
6861-XWTWQ,discount,7
9018-PCIOK,control,9
4837-QUSFT,control,3
6877-TJMBR,discount,1
9953-ZMKSM,discount,9
0907-HQNTS,control,1
7665-NKLAV,discount,1
6769-DCQLI,control,4
2433-KMEAS,control,7
4391-LNRXK,control,2
8250-ZNGGW,discount,2
2195-ZRVAX,control,10
3550-SAHFP,discount,12
2011-TRQYE,discount,2
8562-GHPPI,discount,9
5893-PYOLZ,discount,6
4986-MXSFP,discount,4
6131-FOYAS,discount,3
3027-YNWZU,discount,9
5609-IMCGG,control,7
4873-ILOLJ,discount,5
4727-MCYZG,discount,12
9481-WHGWY,control,6
2725-KXXWT,control,8
9565-DJPIB,discount,3
4328-VUFWD,control,8
3301-LSLWQ,control,11
7473-ZBDSN,discount,10
3166-PNEOF,discount,1
5639-NTUPK,control,6
8780-YRMTT,control,5
8348-HFYIV,control,3
5140-FOMCQ,discount,7
6242-SGYTS,discount,11
8166-ORCHU,discount,6
8414-OOEEL,control,7
8454-AATJP,control,6
6849-WLEYG,discount,11
4659-NZRUF,control,3
4531-AUZNK,control,5
4191-XOVOM,discount,8
2150-OEGBV,control,10
8429-XIBUM,control,12
1855-CFULU,discount,5
4878-BUNFV,discount,4
1872-EBWSC,discount,4
2608-BHKFN,discount,9
7026-YMSBE,discount,11
7341-LXCAF,control,5
6997-UVGOX,discount,12
9674-EHPPG,discount,7
9462-MJUAW,discount,11
8128-YVJRG,discount,6
5440-VHLUL,discount,8
5781-BKHOP,control,2
4283-FUTGF,discount,7
5213-TWWJU,discount,10
1569-TTNYJ,discount,7
8628-MFKAX,control,8
2397-BRLOM,discount,5
7629-WIXZF,control,11
5445-GLVOT,discount,11
3976-HXHCE,control,4
2466-NEJOJ,control,7
0254-KCJGT,control,12
5472-CVMDX,control,8
6461-SZMCV,control,6
8150-QUDFX,control,12
9508-ILZDG,discount,4
2346-DJQTB,control,9
1697-LYYYX,discount,3
1942-OQFRW,discount,5
4749-VFKVB,control,12
9640-ZSLDC,control,3
4231-LZUYM,discount,6
7598-UAASY,discount,6
7938-OUHIO,control,2
8510-AWCXC,discount,8
6128-AQBMT,control,3
3594-BDSOA,control,5
0431-APWVY,discount,2
5133-VRSAB,control,5
5996-DAOQL,control,2
6838-YAUVY,control,5
0484-JPBRU,discount,4
7883-ROJOC,discount,3
0244-LGNFY,control,1
7274-CGTOD,control,4
4295-YURET,discount,6
3426-NIYYL,control,11
8225-BTJAU,discount,9
4635-EJYPD,discount,4
1866-ZSLJM,control,5
4636-TVXVG,control,3
4236-UJPWO,control,8
9392-XBGTD,discount,5
3387-VATUS,control,9
6402-SSEJG,control,1
1143-NMNQJ,control,10
1169-SAOCL,discount,4
1110-KYLGQ,discount,12
9929-PLVPA,control,5
3518-PZXZQ,discount,5
2371-JUNGC,discount,2
7693-QPEFS,control,6
0924-BJCRC,control,3
5074-FBGHB,discount,8
2351-BKRZW,discount,2
4455-BFSPD,control,7
0415-MOSGF,control,3
1724-BQUHA,control,9
3948-KXDUF,discount,4
2323-ARSVR,discount,2
0815-MFZGM,discount,5
4826-XTSOH,discount,3
5480-XTFFL,control,12
8295-FHIVV,discount,9
2495-INZWQ,discount,2
9086-YJYXS,discount,10
1179-INLAT,discount,4
7909-FIOIY,control,8
4139-SUGLD,control,12
6857-VWJDT,control,8
6351-SCJKT,discount,12
5468-BPMMO,discount,9
5624-BQSSA,control,10
0197-PNKNK,discount,3
2439-QKJUL,discount,12
1194-SPVSP,discount,9
9534-NSXEM,discount,6
2408-WITXK,control,3
8929-KSWIH,discount,7
2250-IVBWA,discount,7
1810-MVMAI,discount,10
9506-UXUSK,discount,10
1229-RCALF,control,1
3572-UOLYZ,discount,12
1429-UYJSV,discount,7
5577-OTWWW,discount,3
6100-QQHEB,control,5
6366-XIVKZ,control,11
3470-OBUET,discount,6
2770-NSVDG,control,9
9375-MHRRS,control,3
2634-HCZGT,discount,9
7503-QQRVF,control,7
4860-YZGZM,control,4
6599-GZWCM,discount,11
2691-NZETQ,control,9
4404-HIBDJ,control,3
5533-NHFRF,discount,7
7037-MTYVW,discount,5
4760-THGOT,discount,7
7295-JOMMD,control,4
4016-BJKTZ,discount,5
6584-VQMYT,control,6
9838-BFCQT,discount,7
2790-XUYMV,discount,10
0581-MDMPW,control,4
5013-SBUIH,control,8
1023-BQXZE,discount,12
9163-GHAYE,discount,5
3904-UKFRE,control,4
5353-WILCI,control,5
0709-TVGUR,control,5
0058-EVZWM,discount,9
6023-YEBUP,discount,9
7209-JCUDS,discount,8
7009-PCARS,control,5
0519-DRGTI,discount,10
1017-FBQMM,control,6
3001-CBHLQ,discount,5
1985-MBRYP,control,4
6158-DWPZT,discount,4
9372-TXXPS,discount,11
3259-QMXUN,discount,12
1015-JPFYW,control,8
6645-MXQJT,control,11
4360-QRAVE,control,10
8433-WPJTV,discount,4
5804-JMYIO,discount,12
3763-GCZHZ,discount,11
6484-LATFU,control,7
7599-NTMDP,discount,11
0772-GYEQQ,discount,11
0536-ACXIP,control,6
0936-NQLJU,control,7
4831-EOBFE,discount,3
1575-KRZZE,discount,8
3251-YMVWZ,control,3
4102-OQUPX,discount,6
9170-GYZJC,control,5
4884-LEVMQ,discount,5
8857-CUPFQ,control,5
7610-TVOPG,discount,8
3638-DIMPH,control,11
1845-ZLLIG,discount,1
8559-WNQZS,discount,4
3999-QGRJH,control,8
1699-UOTXU,control,10
2454-RPBRZ,control,1
0635-WKOLD,control,9
5993-JSUWV,control,2
4518-FZBSX,discount,10
5387-ASZNZ,discount,12
6988-CJEYV,control,4
2002-MZHWP,discount,8
3097-FQTVJ,discount,6
5465-BUBFA,discount,10
7299-GNVPL,discount,8
9743-DQKQW,discount,10
1215-VFYVK,discount,4
9371-BITHB,discount,8
2265-CYWIV,control,3
9093-FPDLG,discount,11
0541-FITGH,control,6
6985-HAYWX,discount,12
7508-KBIMB,discount,9
6838-HVLXG,discount,10
2277-DJJDL,control,10
1897-OKVMW,control,10
5485-ITNPC,discount,5
0233-FTHAV,control,6
4644-PIZRT,control,1
8922-NPKBJ,discount,1
2740-TVLFN,control,1
7771-CFQRQ,discount,11
9512-PHSMG,discount,3
6963-EZQEE,control,11
2452-KDRRH,discount,11
2004-OCQXK,discount,6
5027-QPKTE,discount,7
4146-SVFUD,control,3
1564-HJUVY,discount,11
3617-XLSGQ,control,8
7517-LDMPS,control,11
7244-KXYZN,discount,9
5226-NOZFC,control,8
2672-HUYVI,discount,7
1400-WIVLL,discount,6
7508-MYBOG,control,3
8148-NLEGT,discount,12
0148-DCDOS,discount,2
8347-GDTMP,control,10
9992-RRAMN,discount,10
6746-WAUWT,control,2
0310-MVLET,control,4
0428-IKYCP,discount,8
4550-VBOFE,control,10
2187-PKZAY,control,2
4003-OCTMP,control,10
6652-YFFJO,discount,6
7225-IILWY,control,7
5248-RPYWW,control,10
7923-IYJWY,control,10
3170-GWYKC,discount,8
5696-QURRL,control,4
7409-KIUTL,control,4
9830-ECLEN,discount,3
1732-VHUBQ,control,5
0495-RVCBF,discount,2
2668-TZSPS,control,9
7854-EDSSA,control,2
8869-TORSS,discount,12
7446-SFAOA,control,11
9522-ZSINC,control,8
8234-GSZYK,control,10
6505-OZNPG,control,12
6164-HAQTX,control,4
0679-IDSTG,discount,10
7765-LWVVH,control,1
1658-TJVOA,discount,8
0953-LGOVU,control,8
2115-BFTIW,discount,2
4692-NNQRU,control,11
7742-MYPGI,discount,4
0611-DFXKO,control,6
7780-OTDSO,control,9
9619-GSATL,discount,11
5622-UEJFI,control,7
9747-DDZOS,control,11
0674-DGMAQ,control,3
6203-HBZPA,discount,10
0484-FFVBJ,discount,4
0301-FIDRB,control,5
4139-JPIAM,discount,12
2181-TIDSV,control,2
2761-XECQW,discount,10
1936-CZAKF,discount,6
9453-PATOS,discount,3
0564-JJHGS,discount,9
3348-CFRNX,control,1
4402-FTBXC,control,2
1428-GTBJJ,discount,6
2931-XIQBR,discount,7
0106-UGRDO,control,3
5542-TBBWB,discount,6
1930-QPBVZ,control,12
2606-PKWJB,discount,7
5322-ZSMZY,discount,6
8059-UDZFY,discount,7
7740-BTPUX,control,9
5220-AGAAX,discount,11
0208-BPQEJ,control,7
9435-JMLSX,discount,12
3352-ALMCK,discount,7
5312-IRCFR,discount,5
5294-IMHHT,control,3
8802-UNOJF,discount,4
6313-GIDIT,control,3
6176-YJWAS,discount,12
5310-NOOVA,control,8
4526-EXKKN,discount,4
5311-IHLEI,discount,1
3987-KQDDU,control,4
3404-JNXAX,control,12
5131-PONJI,control,2
2845-AFFTX,control,7
3489-VSFRD,discount,7
3345-JHUEO,control,11
5815-HGGHV,control,3
5260-UMPWX,control,5
2249-YPRNG,control,4
7410-YTJIK,discount,6
4626-GYCZP,discount,12
5649-RXQTV,control,7
2674-MIAHT,discount,1
2576-HXMPA,control,10
7587-AOVVU,control,10
5590-BYNII,discount,7
6898-MDLZW,discount,4
3237-AJGEH,control,11
4707-YNOQA,control,8
9357-UJRUN,control,6
1591-NFNLQ,control,1
8648-PFRMP,control,12
7663-CUXZB,discount,2
0258-NOKBL,control,5
1163-VIPRI,discount,11
2815-CPTUL,discount,5
9348-ROUAI,control,10
9443-JUBUO,control,10
0596-BQCEQ,discount,8
1481-ZUWZA,discount,8
3043-TYBNO,discount,2
4830-FAXFM,discount,4
5906-BFOZT,control,4
2960-NKRSO,discount,1
8996-ZROXE,control,5
5598-IKHQQ,control,11
0397-ZXWQF,discount,3
5266-PFRQK,control,11
4674-HGNUA,control,8
6765-MBQNU,discount,12
9786-IJYDL,discount,7
1303-SRDOK,discount,5
3769-MHZNV,control,4
6295-OSINB,control,1
3308-MHOOC,control,11
2309-OSFEU,control,6
2207-QPJED,discount,9
4177-JPDFU,discount,10
2239-CFOUJ,discount,2
8046-DNVTL,control,2
2209-XADXF,control,4
6620-JDYNW,discount,12
1891-FZYSA,control,1
4770-UEZOX,control,4
1038-RQOST,control,11
7613-LLQFO,discount,1
4568-TTZRT,control,11
9513-DXHDA,discount,7
2640-PMGFL,discount,6
3801-HMYNL,discount,2
0516-QREYC,discount,12
9685-WKZGT,control,5
6022-UGGSO,discount,1
8084-OIVBS,discount,3
8896-BQTTI,control,5
3865-QBWSJ,discount,9
3352-RICWQ,discount,9
2160-GPFXD,control,4
2065-MMKGR,discount,9
5857-TYBCJ,control,11
1498-NHTLT,discount,1
4484-CGXFK,control,12
1402-PTHGN,control,7
4176-RELJR,control,8
6214-EDAKZ,discount,3
5199-FPUSP,discount,10
6377-KSLXC,control,2
1796-JANOW,discount,6
0238-WHBIQ,discount,12
8735-NBLWT,discount,2
6651-RLGGM,discount,12
6127-ISGTU,control,7
1614-JBEBI,discount,3
8740-XLHDR,discount,8
1208-DNHLN,control,4
1761-AEZZR,discount,4
3923-CSIHK,control,5
5696-EXCYS,control,5
5795-KTGUD,control,7
7120-RFMVS,discount,5
7924-GJZFI,discount,6
4702-HDRKD,control,5
8512-WIWYV,control,11
5897-ZYEKH,discount,5
5456-ITGIC,discount,2
7317-GGVPB,discount,11
1406-PUQVY,discount,8
1322-AGOQM,discount,5
3677-IYRBF,control,11
5692-FPTAH,discount,11
9114-AAFQH,discount,3
8715-KKTFG,control,1
1550-LOAHA,discount,6
1728-BQDMA,discount,3
0268-QKIWO,discount,2
0876-WDUUZ,discount,5
5117-ZSMHQ,discount,3
5151-HQRDG,discount,7
0960-HUWBM,control,1
6465-GSRCL,discount,3
0617-FHSGK,discount,11
0263-FJTQO,discount,9
7319-ZNRTR,control,4
2858-MOFSQ,discount,4
7503-EPSZW,control,5
7089-XXAYG,control,2
8118-LSUEL,control,4
8070-AAWZP,discount,9
1666-JXLKU,discount,7
7855-DIWPO,control,7
5133-POWUA,control,12
5652-MSDEY,control,7
7005-CCBKV,discount,1
1810-BOHSY,discount,6
1784-BXEFA,control,12
7351-MHQVU,discount,8
9224-VTYID,discount,9
9500-IWPXQ,discount,5
5762-TJXGK,control,9
4504-YOULA,discount,10
5569-IDSEY,control,4
4250-FDVOU,control,9
7284-ZZLOH,discount,6
5277-ZLOOR,control,10
2141-RRYGO,discount,9
1777-JYQPJ,control,9
6376-GAHQE,discount,1
3401-URHDA,discount,4
1599-EAHXY,discount,9
8631-XVRZL,discount,2
5052-PNLOS,control,12
3853-LYGAM,discount,11
6979-ZNSFF,discount,4
