user_id,sessions_per_week,avg_watch_minutes,days_since_last_login,preferred_genre,device_type,number_of_profiles
7599-FKVXZ,7,9.623565835899123,1,Drama,Desktop,2
3982-DQLUS,4,33.95238386740433,23,Comedy,SmartTV,1
8610-ZIKJJ,7,33.68294589640945,16,Comedy,SmartTV,1
3756-VNWDH,3,49.16580259724002,11,Romance,Desktop,3
7801-KICAO,9,44.59632294322531,0,Comedy,Desktop,4
7673-LPRNY,6,53.81622096317285,14,Comedy,Mobile,4
8229-TNIQA,3,29.70901013843555,17,Action,SmartTV,4
6060-QBMGV,5,36.08677723390475,8,Horror,Mobile,3
7339-POGZN,7,44.06878473524635,15,Action,Mobile,3
2828-SLQPF,10,67.9398300545217,29,Horror,Desktop,3
4465-VDKIQ,4,32.67835124109852,10,Comedy,Desktop,1
2921-XWDJH,7,37.29617738813639,6,Action,SmartTV,1
6221-AVQYL,6,39.455426646108094,3,Romance,SmartTV,3
2558-BUOZZ,4,61.48194782033186,13,Comedy,Mobile,4
9257-AZMTZ,6,46.24700217542866,24,Horror,Desktop,2
0003-MKNFE,6,55.025387044781155,13,Romance,Desktop,2
0975-UYDTX,1,34.4465934741985,23,Romance,Desktop,3
7743-EXURX,6,45.45622788191147,28,Comedy,SmartTV,4
4682-BLBUC,8,29.906352083197167,28,Romance,SmartTV,2
0975-VOOVL,4,34.7683647702898,18,Horror,Mobile,3
5968-VXZLG,3,52.097880468007745,27,Romance,SmartTV,1
5569-KGJHX,3,74.1344794382637,16,Horror,Mobile,4
4988-IQIGL,6,48.742703719334905,13,Comedy,Desktop,2
5201-FRKKS,2,49.67434362303989,23,Romance,SmartTV,2
9799-CAYJJ,4,49.20959031202244,19,Drama,SmartTV,3
7730-IUTDZ,4,16.094323962176613,0,Comedy,SmartTV,3
0426-TIRNE,6,52.70218388451224,20,Romance,Mobile,4
5443-SCMKX,4,56.72501062147398,29,Action,Desktop,2
8295-KMENE,5,42.27477548481176,26,Horror,Desktop,4
6738-ISCBM,6,46.588089211511594,21,Action,Mobile,4
9821-BESNZ,4,40.54149686369164,26,Romance,SmartTV,4
3678-MNGZX,6,29.00274881466565,0,Action,SmartTV,2
1335-NTIUC,6,17.91515840926036,11,Comedy,Mobile,4
2916-BQZLN,2,42.26703218378631,28,Drama,Mobile,2
4558-CGYCZ,2,20.613271828105184,2,Horror,Desktop,2
2368-GAKKQ,7,42.27722537707754,29,Drama,SmartTV,4
8710-YGLWG,3,49.97560881570643,29,Comedy,SmartTV,4
3199-XGZCY,5,59.95572438258521,24,Romance,Desktop,3
3785-KTYSH,5,46.561434622044956,26,Horror,Mobile,3
6814-ZPWFQ,3,44.46326256109208,13,Action,Desktop,2
4063-EIKNQ,7,5.0,18,Drama,SmartTV,3
6993-YCOBK,4,61.13337675774119,22,Comedy,Desktop,4
5206-HPJKM,1,53.42969891808165,16,Comedy,Desktop,2
7587-RZNME,6,55.19712458501994,11,Drama,Desktop,2
0748-RDGGM,4,41.598236045246196,25,Drama,Mobile,2
8393-JMVMB,4,58.424331111690265,4,Horror,Desktop,3
5019-GQVCR,3,22.295687513867897,16,Romance,SmartTV,1
6036-TTFYU,5,47.580040939663846,27,Comedy,Mobile,2
2550-AEVRU,3,41.02927584397986,24,Action,SmartTV,2
0969-RGKCU,5,28.12871430825279,19,Horror,Desktop,4
0378-CJKPV,9,35.45812388854611,8,Romance,Mobile,1
4706-AXVKM,6,56.52679411206293,24,Horror,SmartTV,4
5889-JTMUL,7,36.11085259280701,27,Comedy,Desktop,3
9026-RNUJS,8,31.51702691819036,18,Comedy,SmartTV,1
3746-EUBYR,5,34.4353029514019,21,Drama,Mobile,2
2332-EFBJY,2,54.49491522559744,6,Romance,SmartTV,1
2880-FPNAE,5,36.3752953449051,25,Comedy,Desktop,1
1703-MGIAB,4,63.43815035534579,15,Romance,Desktop,4
4311-QTTAI,3,43.53430837987801,23,Action,SmartTV,4
9474-PHLYD,5,27.05324383320757,25,Drama,Desktop,3
4318-RAJVY,4,39.524260344679966,26,Comedy,Desktop,3
2165-VOEGB,10,25.50932265022837,21,Drama,Desktop,3
3612-YUNGG,4,36.78051156553198,3,Horror,SmartTV,3
2254-DLXRI,5,48.60552253833132,11,Horror,Mobile,3
5062-CJJKH,5,29.84402679588218,3,Horror,Mobile,2
9028-LIHRP,5,54.194040931514074,19,Drama,SmartTV,2
2219-MVUSO,4,56.383715051326334,11,Horror,Mobile,3
1053-MXTTK,5,81.17344669047834,5,Action,SmartTV,3
1530-ZTDOZ,2,49.11645796607039,5,Action,SmartTV,4
1301-LOPVR,6,30.54091358884191,26,Drama,Mobile,4
0853-TWRVK,4,36.593110133183565,15,Romance,Desktop,1
8914-RBTSB,6,49.8325838729992,19,Action,Desktop,2
6212-ATMLK,4,5.0,7,Romance,Mobile,2
8200-LGKSR,5,49.3520667144762,8,Horror,Mobile,3
1568-BEKZM,5,47.99747193534241,15,Drama,SmartTV,1
0670-ANMUU,3,17.232953603435014,28,Action,SmartTV,2
6897-RWMUB,5,18.32553519318916,0,Horror,SmartTV,4
0963-ZBDRN,7,49.93528397425256,1,Romance,SmartTV,4
7594-RQHXR,4,46.03223876575639,1,Romance,SmartTV,4
6999-CHVCF,4,32.23856162539772,8,Action,Mobile,1
6134-KWTBV,3,53.34445456663332,11,Comedy,SmartTV,3
1077-HUUJM,6,23.77866230821281,18,Comedy,SmartTV,2
6331-EWIEB,3,43.52354991180953,15,Action,Mobile,3
0895-LNKRC,4,20.016419026300962,11,Action,SmartTV,1
2045-BMBTJ,6,31.244539706726975,5,Action,Mobile,1
8417-GSODA,6,30.60391162352606,29,Romance,Mobile,3
5171-EPLKN,9,51.636993879423954,15,Comedy,Desktop,1
4452-QIIEB,2,34.16484996729596,9,Drama,SmartTV,2
5998-VVEJY,5,23.252314099644966,25,Horror,SmartTV,4
1624-NALOJ,7,38.58469585358317,5,Drama,Mobile,1
6741-EGCBI,9,58.197554471474824,23,Action,Desktop,3
7820-ZYGNY,4,10.816706184347336,8,Drama,SmartTV,2
4317-VTEOA,7,34.513537842192214,25,Drama,Mobile,3
9677-AVKED,2,41.27011786762074,27,Romance,SmartTV,4
1670-SVOWZ,6,54.99868993253422,1,Drama,SmartTV,1
2227-JRSJX,5,29.563952495874936,25,Romance,SmartTV,3
9847-HNVGP,0,45.302674299994244,13,Action,Mobile,1
6696-YDAYZ,6,57.95750917470766,22,Action,SmartTV,3
8980-WQFWL,0,66.90639337070256,12,Drama,Desktop,3
1730-ZMAME,2,42.447004092774584,15,Drama,Desktop,2
6506-EYCNH,4,28.240930072122108,4,Action,SmartTV,1
4634-JLRJT,5,17.308718814612075,16,Comedy,Desktop,2
9501-UKKNL,6,31.564952983111155,7,Comedy,SmartTV,3
2560-QTSBS,7,30.7531341579469,15,Action,SmartTV,4
7541-YLXCL,6,20.682865482879,22,Action,Mobile,3
4795-WRNVT,6,47.14474041336529,27,Romance,SmartTV,2
6080-TCMYC,1,31.885860586381167,19,Drama,SmartTV,3
0260-ZDLGK,1,24.544665127165743,22,Romance,SmartTV,1
7860-UXCRM,3,20.365325595478716,1,Drama,SmartTV,2
6357-JJPQT,4,62.37044425552897,7,Horror,SmartTV,2
2292-XQWSV,2,19.54486572890885,5,Drama,Desktop,4
9552-TGUZV,8,13.041941327331685,21,Action,Desktop,1
5913-INRQV,5,31.583392595998976,27,Comedy,Mobile,1
8722-NGNBH,0,62.06354410599751,29,Drama,Desktop,1
6210-KBBPI,5,34.26015852681201,2,Action,Desktop,2
9643-YBLUR,7,23.161860316755675,12,Horror,Mobile,2
8734-FNWVH,6,39.70051437998001,9,Action,SmartTV,3
9447-YPTBX,4,61.22923991302178,3,Horror,SmartTV,4
0133-BMFZO,4,15.281286520915964,14,Romance,Desktop,1
6128-CZOMY,7,41.92244030650505,14,Drama,SmartTV,2
9540-JYROE,4,30.27069317733486,0,Horror,SmartTV,1
9026-LHEVG,5,25.36337422435807,19,Action,SmartTV,1
2260-USTRB,4,48.50094924186538,1,Action,Desktop,3
3656-TKRVZ,5,54.78989241534448,18,Comedy,SmartTV,4
7011-CVEUC,9,40.50827585951764,1,Horror,Mobile,4
6185-TASNN,5,34.64336267005883,10,Romance,Mobile,2
7925-PNRGI,5,18.693784690733256,29,Horror,SmartTV,1
8623-TMRBY,5,33.321590138092105,23,Comedy,SmartTV,4
1552-CZCLL,6,36.62966917456817,26,Romance,Mobile,4
3038-PQIUY,6,43.143414979802,21,Romance,Desktop,1
1501-SGHBW,5,31.005668348329408,27,Action,Desktop,3
9313-CDOGY,8,36.49284936140024,3,Horror,SmartTV,3
8148-BPLZQ,11,69.61516464558694,21,Horror,SmartTV,3
2623-DRYAM,5,82.0147001037715,17,Horror,SmartTV,3
9987-LUTYD,8,46.92847464686422,24,Horror,Desktop,3
3208-YPIOE,6,29.667971203396306,1,Comedy,SmartTV,1
4488-KQFDT,3,41.355248494262895,7,Horror,SmartTV,1
2612-RANWT,4,39.71068487045725,14,Romance,Mobile,2
5693-PIPCS,4,38.85695812330232,26,Horror,Desktop,4
0491-KAPQG,5,56.98664897679503,10,Romance,SmartTV,2
1925-LFCZZ,5,39.79045790088632,24,Horror,Desktop,3
8039-EQPIM,4,26.981853931212132,11,Romance,Mobile,2
6900-PXRMS,7,42.559693443536595,9,Horror,SmartTV,2
8707-RMEZH,4,36.28949263940901,14,Action,Mobile,3
3346-BRMIS,9,19.57987369289901,25,Action,Desktop,4
3209-ZPKFI,5,27.12303679141153,13,Comedy,Desktop,1
6479-VDGRK,10,55.984868701700464,16,Drama,Desktop,2
9373-WSLOY,3,30.051105781315506,23,Comedy,SmartTV,4
2933-FILNV,3,32.47376615068667,10,Action,Mobile,2
3569-JFODW,4,55.59626959021587,9,Romance,SmartTV,3
9819-FBNSV,8,31.034332984711025,5,Action,Mobile,4
9544-PYPSJ,5,53.47464171131129,20,Horror,Desktop,2
1591-XWLGB,4,43.751432706996,1,Drama,Desktop,3
0396-UKGAI,9,43.14310332274601,19,Romance,Desktop,4
3243-ZHOHY,1,33.89108618202313,4,Comedy,SmartTV,2
5186-EJEGL,4,33.51186773026272,15,Horror,SmartTV,4
7527-QNRUS,3,75.52263535352598,12,Romance,Mobile,1
9986-BONCE,4,35.9067046038957,21,Action,Mobile,2
2722-JMONI,2,42.449502176640756,11,Action,SmartTV,2
2203-GHNWN,1,48.14051743553169,14,Romance,Mobile,1
3878-AVSOQ,4,31.202748639025803,8,Comedy,Mobile,2
3258-SYSWS,5,52.13487360441556,0,Romance,Mobile,1
5296-PSYVW,4,70.28076548616401,16,Drama,Desktop,1
6319-QSUSR,4,77.41739372447027,15,Comedy,Mobile,4
4083-EUGRJ,0,21.549176832064056,2,Romance,Mobile,2
7579-OOPEC,9,64.34959843708661,24,Action,Mobile,4
0512-FLFDW,4,29.27089108116518,11,Drama,Mobile,1
1771-OADNZ,6,54.73484801101101,10,Drama,SmartTV,3
0487-CRLZF,4,39.38362253432626,3,Drama,Mobile,4
2107-FBPTK,2,36.70917077490408,1,Horror,Mobile,1
9451-WLYRI,2,16.402064074619133,21,Drama,SmartTV,2
8219-VYBVI,5,21.061384979780524,16,Horror,SmartTV,3
1991-VOPLL,6,25.829073315902665,3,Romance,Mobile,1
9738-QLWTP,2,50.851057828523444,2,Horror,Mobile,2
1016-DJTSV,3,35.67086880154374,17,Comedy,Desktop,4
9419-IPPBE,3,50.25635314477613,21,Action,Mobile,1
0174-QRVVY,4,39.68002408197293,1,Romance,Desktop,3
5699-BNCAS,3,23.953140209956274,19,Romance,Mobile,1
2900-PHPLN,5,16.729488634065643,10,Comedy,Mobile,1
0612-RTZZA,3,33.37951598810528,25,Comedy,Mobile,3
8106-GWQOK,5,44.59164547121983,19,Horror,SmartTV,3
8751-EDEKA,7,48.85188489736276,8,Horror,Mobile,4
6878-GGDWG,5,45.05416333553348,12,Horror,SmartTV,4
4039-PIMHX,4,40.254433278344486,6,Horror,Mobile,4
8450-LUGUK,3,61.75859102531926,6,Action,Desktop,3
3604-WLABM,5,43.06226394517154,23,Action,Desktop,1
0795-GMVQO,3,58.64218569870907,16,Comedy,Desktop,3
2259-OUUSZ,11,42.79101746968893,28,Horror,SmartTV,4
1142-IHLOO,4,47.10582992721642,23,Action,SmartTV,2
6410-LEFEN,6,49.807438277505625,0,Romance,SmartTV,1
4633-MKHYU,1,64.36066920808426,16,Comedy,Mobile,4
6257-RJOHI,5,15.908407748149497,24,Action,SmartTV,3
1545-JFUML,4,33.131319900135516,5,Comedy,Mobile,2
3194-ORPIK,12,54.73787412055112,25,Horror,Mobile,2
7826-VVKWT,7,45.35415362269607,11,Comedy,SmartTV,3
1353-GHZOS,3,47.30038044574068,20,Romance,Mobile,2
2587-EKXTS,6,38.752695319478384,29,Drama,Desktop,2
5442-BXVND,4,62.84307730039253,6,Drama,Desktop,2
8816-VXNZD,4,43.13035355184018,0,Horror,SmartTV,2
9378-FXTIZ,5,23.269326106088453,12,Comedy,SmartTV,4
1723-HKXJQ,7,31.235967307299248,19,Action,SmartTV,4
7825-GKXMW,7,26.453860779870013,11,Romance,Mobile,2
9753-OYLBX,1,54.5888952329808,22,Horror,Mobile,4
2364-UFROM,7,43.88861131548785,28,Action,Desktop,2
6656-JWRQX,4,61.67811945536347,5,Horror,Desktop,4
6473-ULUHT,9,15.830906129252831,7,Action,Mobile,4
1240-KNSEZ,5,30.672522421404015,26,Romance,SmartTV,1
0836-SEYLU,5,46.87380903479842,14,Horror,SmartTV,4
4433-JCGCG,3,35.76290580490824,26,Comedy,Desktop,2
3716-BDVDB,5,65.64482653124787,1,Comedy,SmartTV,4
7688-AWMDX,6,65.81114325031737,21,Romance,Mobile,3
2842-BCQGE,4,37.79325516356042,2,Horror,SmartTV,4
7244-QWYHG,6,34.9091101600563,26,Action,Mobile,4
5899-MQZZL,6,59.61580899719017,0,Romance,SmartTV,1
6849-OYAMU,6,36.04261949589182,18,Horror,Mobile,2
5312-UXESG,5,39.6787724954216,18,Action,SmartTV,2
9488-HGMJH,11,51.979623637890896,2,Action,Desktop,2
6038-GCYEC,3,43.134611657125475,9,Action,Mobile,1
2150-WLKUW,9,58.61731087247155,15,Action,Mobile,4
7159-FVYPK,3,30.39304114375688,26,Drama,Desktop,4
7032-LMBHI,8,53.91824375380591,22,Romance,Mobile,4
1150-WFARN,6,38.73320426710988,17,Romance,Mobile,2
6088-BXMRG,4,40.8595179218745,5,Horror,Desktop,4
3144-AUDBS,3,46.41855371547009,29,Romance,SmartTV,1
4821-SJHJV,10,16.379711466481208,12,Drama,SmartTV,2
7346-MEDWM,7,27.30259917463883,15,Action,Desktop,1
1137-DGOWI,3,5.0,5,Action,Desktop,3
5616-PRTNT,6,53.554805114600725,1,Comedy,Desktop,1
3812-LRZIR,3,38.94866606283369,17,Horror,Mobile,4
4818-QIUFN,4,52.561781180037705,6,Drama,Mobile,4
9483-GCPWE,4,68.7719429637142,29,Drama,Desktop,1
4227-OJHAL,3,32.80924924398878,5,Comedy,SmartTV,1
9220-CXRSC,8,31.981802150703135,29,Action,Mobile,1
4993-JCRGJ,4,16.22936977238503,29,Comedy,Mobile,2
9537-JALFH,3,36.02460311306112,3,Action,Mobile,3
6698-OXETB,3,58.47393529576598,25,Comedy,Mobile,4
2103-ZRXFN,6,42.01597099819534,20,Action,Mobile,1
3724-BSCVH,5,29.45798503855887,10,Horror,SmartTV,3
4877-TSOFF,2,38.37609377407987,5,Drama,Mobile,1
9209-NWPGU,3,67.9988235540255,19,Romance,Mobile,2
6961-VCPMC,7,40.39240568891185,12,Drama,Desktop,1
7306-YDSOI,6,21.371111274769987,25,Horror,SmartTV,2
5288-AHOUP,5,38.8206619993203,18,Action,SmartTV,2
6688-UZPWD,5,48.72372767775336,3,Drama,Desktop,2
0655-YDGFJ,7,22.77843326571909,2,Action,Mobile,2
8468-EHYJA,5,52.6086077667435,23,Comedy,SmartTV,3
6823-SIDFQ,4,37.879364296952126,16,Horror,SmartTV,3
1097-FSPVW,7,54.9870116016788,14,Horror,SmartTV,4
2839-RFSQE,2,25.220002887030326,15,Drama,Mobile,4
8328-SKJNO,7,67.9205151579111,27,Comedy,Desktop,2
7010-ZMVBF,7,45.32130417135428,11,Drama,Desktop,4
5201-CBWYG,7,31.186519765109207,11,Romance,Desktop,4
0968-GSIKN,2,25.406318011731372,11,Horror,Desktop,3
1965-DDBWU,1,46.26711393351761,2,Drama,Mobile,2
9057-SIHCH,3,37.713617535658194,16,Comedy,SmartTV,1
6352-GIGGQ,5,44.19387999967801,16,Romance,SmartTV,4
3635-QQRQD,8,64.00393535585735,27,Romance,Mobile,4
6771-XWBDM,2,36.49160288688129,5,Romance,Mobile,1
2897-DOVND,7,34.692972378409486,24,Action,Desktop,3
3082-YVEKW,2,43.861391176945574,23,Horror,Desktop,3
0191-EQUUH,7,36.26228682503352,8,Action,Desktop,1
7134-HBPBS,6,39.56442900984797,10,Action,SmartTV,2
3489-HHPFY,6,55.61647984158557,17,Action,SmartTV,3
2926-JEJJC,4,37.575311575919,27,Drama,Mobile,4
8601-QACRS,3,27.800342718650807,12,Horror,Mobile,4
4950-BDEUX,7,71.5812466228456,13,Drama,Desktop,4
5789-LDFXO,6,55.23686260364083,7,Horror,Mobile,3
0508-OOLTO,4,29.204419744067184,13,Romance,SmartTV,3
2984-TBYKU,9,52.49484409848451,18,Romance,SmartTV,4
9822-WMWVG,6,42.83392706433948,14,Romance,SmartTV,4
2391-SOORI,4,50.27045472251634,5,Comedy,SmartTV,2
9040-KZVWO,7,24.860599240639846,8,Action,Desktop,2
2645-QTLMB,3,45.81836160293499,12,Comedy,Desktop,2
4806-HIPDW,4,25.276501148723412,27,Drama,Mobile,2
1548-ARAGG,3,22.0982386088854,15,Romance,SmartTV,1
6339-RZCBJ,7,30.62489864070252,11,Drama,Mobile,1
4424-TKOPW,10,48.55421238345706,5,Horror,SmartTV,1
4415-WNGVR,3,17.277254273279336,8,Horror,Mobile,3
2522-AHJXR,6,34.468987644453385,21,Romance,Desktop,2
0412-UCCNP,4,39.82676682490102,15,Romance,Desktop,3
1816-FLZDK,5,64.25833837818521,21,Comedy,SmartTV,2
7096-UCLNH,4,38.67219584257443,22,Drama,SmartTV,3
8443-ZRDBZ,7,31.246276873022946,18,Comedy,Desktop,1
9136-ALYBR,7,56.76726550586512,13,Comedy,SmartTV,4
4615-PIVVU,4,38.41241878220404,6,Drama,Mobile,1
8885-QSQBX,7,45.76142550770329,21,Comedy,SmartTV,1
7479-NITWS,6,21.896157290750253,14,Horror,Desktop,2
8617-ENBDS,4,36.1339151183232,14,Comedy,Desktop,3
9385-NXKDA,4,20.389956046411335,9,Drama,Mobile,3
0430-IHCDJ,6,8.030851476770096,21,Horror,Mobile,2
2959-MJHIC,5,31.157864534460902,1,Drama,Mobile,2
6674-KVJHG,6,36.96142759711884,29,Horror,Desktop,4
1814-DKOLC,5,34.693527177326324,26,Drama,SmartTV,4
4201-JMNGR,8,45.204437653633214,26,Comedy,SmartTV,1
9351-HXDMR,4,57.66794131227183,6,Horror,SmartTV,1
3537-HPKQT,5,27.2685828779176,20,Comedy,Mobile,3
2129-ALKBS,6,59.93723281655142,4,Comedy,Mobile,4
5821-MMEIL,8,47.160447065855166,24,Romance,Mobile,2
5960-WPXQM,4,42.20822288409158,20,Romance,SmartTV,3
0684-AOSIH,5,30.558324058333074,25,Comedy,SmartTV,2
8260-NGFNY,5,35.54015726643371,15,Drama,Desktop,2
1309-XGFSN,3,67.8657347854417,23,Horror,Mobile,1
1866-RZZQS,4,47.782607351479335,20,Comedy,Desktop,2
6968-URWQU,6,47.6429315894295,7,Drama,SmartTV,3
4742-TXUEX,3,44.85325546024366,12,Comedy,Mobile,1
9631-XEYKE,11,12.250755310679716,0,Drama,Mobile,4
8631-NBHFZ,3,42.08658361239198,15,Action,SmartTV,4
1335-MXCSE,6,48.267842128167686,29,Drama,SmartTV,2
8873-TMKGR,5,45.835552733439975,4,Action,Mobile,3
8800-JOOCF,5,51.02033422299041,2,Drama,Desktop,1
1469-LBJQJ,2,57.74103725562697,10,Action,SmartTV,3
4958-XCBDQ,3,65.3489353180478,2,Action,SmartTV,2
8337-UPOAQ,5,38.31392012428896,0,Action,SmartTV,1
0064-YIJGF,7,70.85259667349611,17,Comedy,SmartTV,4
2386-OWURY,4,42.72632909072602,9,Horror,SmartTV,3
1725-IQNIY,5,48.47629730053512,23,Comedy,Desktop,4
0310-VQXAM,3,41.22022471718145,21,Horror,SmartTV,1
6598-RFFVI,7,50.62198720293758,12,Horror,SmartTV,3
3453-RTHJQ,4,16.275604627005016,29,Romance,Mobile,1
6712-OAWRH,4,44.884210473676745,4,Horror,SmartTV,2
6278-FEPBZ,3,46.79796988923631,20,Romance,SmartTV,4
4280-DLSHD,3,62.763698691086844,18,Romance,Desktop,1
1508-DFXCU,2,23.601870145199737,21,Comedy,Mobile,2
8614-VGMMV,5,74.45284902478346,19,Romance,Mobile,1
7868-BGSZA,6,55.166730230447286,29,Action,Desktop,2
2800-QQUSO,3,26.05073176574522,5,Comedy,Mobile,3
2930-UOTMB,5,60.61618401414936,27,Drama,Mobile,1
7973-DZRKH,6,42.3707071644801,8,Romance,Desktop,4
5914-DVBWJ,5,52.71713008808465,11,Action,Desktop,4
7698-YFGEZ,4,32.57097234101954,21,Horror,Desktop,4
2533-QVMSK,3,59.76683713258955,27,Drama,Desktop,4
9773-PEQBZ,6,17.968377655032757,2,Romance,SmartTV,3
8644-XLFBW,4,53.92786717397184,5,Drama,SmartTV,4
0650-BWOZN,3,70.63753961372191,11,Action,Mobile,4
8625-AZYZY,8,34.055316829591156,8,Action,Desktop,1
7785-RDVIG,8,35.358033074152246,21,Comedy,Mobile,1
9602-WCXPI,7,5.1292114856297655,1,Horror,SmartTV,1
2903-YYTBW,4,50.86556363390773,4,Drama,Desktop,2
3620-MWJNE,5,52.930422524194164,4,Drama,Mobile,1
8573-JGCZW,3,17.881766551638506,29,Action,Desktop,4
6837-HAEVO,5,54.57087705538685,12,Romance,Mobile,1
6701-YVNQG,5,9.925920661155207,21,Comedy,Mobile,1
9306-CPCBC,5,28.77956891110433,14,Romance,Desktop,3
4304-XUMGI,7,8.204797088056758,18,Drama,SmartTV,4
9504-YAZWB,5,44.3316296659837,16,Drama,SmartTV,2
8819-ZBYNA,3,35.33306003055719,5,Action,SmartTV,2
6174-NRBTZ,4,22.123778026774595,13,Drama,Mobile,3
9481-IEBZY,5,61.24177917915159,3,Drama,Mobile,2
1833-VGRUM,6,22.672122331118,14,Horror,Desktop,1
6137-NICCO,3,23.603852003699863,2,Comedy,Desktop,1
9065-ZCPQX,5,37.85107300688698,13,Horror,SmartTV,2
6402-EJMWF,5,49.237960556405405,23,Horror,SmartTV,4
3620-EHIMZ,9,59.25547155021533,27,Romance,Mobile,3
3213-VVOLG,5,18.322591545671138,18,Drama,Mobile,1
6870-ECSHE,7,47.44934218392046,13,Action,Desktop,3
8747-UDCOI,6,42.64153585075826,12,Horror,Mobile,2
8374-XGEJJ,4,59.116714240009095,21,Horror,SmartTV,1
2656-TABEH,8,43.07625923480396,7,Romance,Mobile,1
6946-LMSQS,5,41.277996946491086,19,Horror,Desktop,4
4626-OZDTJ,6,23.307564987534736,1,Drama,Desktop,1
9169-BSVIN,5,34.77809102315565,17,Drama,Desktop,1
2325-ZUSFD,3,89.10940184493076,29,Action,Desktop,2
8194-PEEBY,5,66.19437635507792,17,Romance,SmartTV,1
6872-HXFNF,8,46.462713931969255,23,Action,Desktop,3
3932-CMDTD,10,35.55980158899482,17,Horror,SmartTV,4
7714-YXSMB,4,44.58976589346149,19,Horror,SmartTV,3
8387-UGUSU,3,57.59285528695949,8,Comedy,Desktop,2
1080-BWSYE,7,35.68113513842637,27,Horror,Mobile,2
4039-HEUNW,6,29.302453898801474,14,Drama,Mobile,1
1194-HVAIF,4,5.0,2,Horror,Mobile,3
0812-WUPTB,6,71.31896911916941,16,Horror,Desktop,3
3594-UVONA,3,68.91359892241131,4,Comedy,Mobile,2
0004-TLHLJ,2,37.055151509230555,16,Comedy,SmartTV,2
1767-TGTKO,3,37.35211863559629,17,Comedy,Mobile,4
8439-LTUGF,7,48.70081498140468,6,Romance,SmartTV,1
8805-JNRAZ,4,18.907353377143835,6,Horror,Desktop,4
5089-IFSDP,7,49.38502670342588,8,Romance,Desktop,2
6418-HNFED,9,53.06604495800491,18,Drama,Desktop,1
0206-OYVOC,1,33.084194302927024,22,Horror,Desktop,4
7291-CDTMJ,7,45.69275554577027,13,Action,Mobile,3
7128-GGCNO,6,47.451602041487234,29,Drama,SmartTV,3
0237-YFUTL,2,55.759976495285116,13,Comedy,SmartTV,3
7691-KGKGP,6,37.219380068535,5,Action,Desktop,4
6710-HSJRD,2,50.54558230082023,23,Horror,SmartTV,1
3675-EQOZA,3,6.256360807412646,25,Romance,SmartTV,3
0840-DCNZE,6,29.405405020284554,6,Romance,Desktop,1
1732-FEKLD,12,82.08835495768,8,Drama,Desktop,4
9862-KJTYK,6,7.021795847902627,1,Romance,Desktop,2
0479-HMSWA,5,39.697245986034424,26,Horror,Desktop,4
5854-KSRBJ,5,30.184764654271692,5,Drama,Desktop,2
0365-BZUWY,4,42.65348853648732,23,Horror,Mobile,4
4817-VYYWS,6,53.78447929353034,7,Drama,Mobile,2
5701-SVCWR,4,54.4666528048844,1,Action,Mobile,4
3129-AAQOU,5,22.02554532298832,4,Drama,Desktop,1
4922-CVPDX,4,33.70249864753736,29,Horror,SmartTV,3
1396-QWFBJ,4,76.82120618380414,25,Romance,Desktop,4
1357-BIJKI,7,51.958512810044915,0,Horror,SmartTV,3
1099-BTKWT,6,19.27811134606853,6,Horror,SmartTV,3
5299-SJCZT,5,38.19423820767732,27,Comedy,Desktop,4
2018-PZKMU,5,43.93675730783422,6,Comedy,Desktop,1
7340-KEFQE,5,12.382054886695283,12,Romance,Mobile,2
4570-QHXHL,4,30.433523614201086,5,Romance,SmartTV,1
2403-BCASL,2,37.31883115423651,16,Horror,SmartTV,3
7392-YYPYJ,6,42.3865654639173,8,Horror,Desktop,4
2898-LSJGD,13,49.102052724386155,2,Horror,SmartTV,2
2223-GDSHL,5,27.056585755778844,11,Romance,Desktop,2
7359-PTSXY,4,23.2701258918109,15,Action,Desktop,2
9470-RTWDV,6,30.762063422631126,18,Action,Mobile,1
2176-OSJUV,5,14.583431043571391,28,Drama,Desktop,2
9348-YVOMK,4,62.08326396354598,8,Action,Desktop,3
8104-OSKWT,4,29.0797501681329,10,Drama,SmartTV,2
4521-YEEHE,8,66.3491043159549,11,Action,SmartTV,2
4090-KPJIP,3,29.497227119799646,8,Drama,Desktop,4
3786-WOVKF,3,48.734805702916034,8,Horror,Desktop,3
4503-BDXBD,7,58.71482652237293,16,Drama,Mobile,3
6086-ESGRL,4,29.829792000207227,24,Horror,SmartTV,3
2592-HODOV,4,46.918895783975266,28,Comedy,SmartTV,3
3886-CERTZ,5,30.38559405977846,4,Romance,Mobile,1
7995-ZHHNZ,11,67.56148035574482,22,Action,Mobile,1
3824-RHKVR,9,12.490253997976223,14,Horror,Desktop,3
5816-SCGFC,10,54.562482326475966,24,Drama,Desktop,2
5989-AXPUC,6,46.99136461826096,1,Action,Desktop,3
4979-HPRFL,3,37.35208885124112,19,Romance,Desktop,2
8590-OHDIW,4,69.19215792183138,3,Drama,Mobile,1
8015-IHCGW,4,23.100899584754412,19,Horror,Desktop,2
2332-TODQS,1,41.11810380226965,15,Drama,Desktop,1
9278-VZKCD,8,23.39341664274016,3,Comedy,Mobile,2
8008-OTEZX,9,23.406680025452623,26,Comedy,Mobile,4
2773-OVBPK,8,28.05011792879117,7,Action,SmartTV,4
5999-LCXAO,5,5.0,11,Romance,Mobile,4
5206-XZZQI,5,38.69074110828166,4,Comedy,SmartTV,4
