user_id,billing_cycle,payment_success,failed_payment_count,chargeback_flag,monthly_revenue
4565-NLZBV,19,1,0,0,24.65
0031-PVLZI,22,1,0,0,20.35
7206-GZCDC,11,1,0,0,69.25
6682-VCIXC,1,1,0,0,51.25
4791-QRGMF,13,1,0,0,99.5
6475-VHUIZ,20,1,0,0,54.25
3910-MRQOY,17,1,0,0,19.4
0661-WCQNQ,11,1,0,0,56.25
7537-RBWEA,11,1,0,0,25.15
4656-CAURT,21,1,0,0,23.95
0121-SNYRK,3,1,0,0,35.4
1768-ZAIFU,15,1,0,0,25.2
4671-LXRDQ,12,1,0,0,45.0
3733-LSYCE,3,1,1,0,75.35
6265-FRMTQ,21,1,0,0,20.4
1934-SJVJK,5,1,0,0,20.15
3838-OZURD,5,1,2,0,105.0
1371-DWPAZ,2,0,0,0,0.0
9269-CQOOL,15,1,0,0,54.7
2017-CCBLH,10,1,0,0,20.0
7690-KPNCU,1,1,0,0,73.05
0536-BGFMZ,24,1,0,0,20.5
2293-IJWPS,21,1,0,0,100.75
2845-HSJCY,1,1,0,0,87.25
5469-NUJUR,9,1,0,0,19.95
1184-PJVDB,3,1,0,0,79.95
2625-TRCZQ,14,1,0,0,49.65
4102-HLENU,2,1,0,0,65.65
7266-GSSJX,2,1,0,0,20.45
7722-VJRQD,2,1,0,0,60.95
7073-QETQY,4,1,0,0,20.35
9415-DPEWS,6,1,1,0,88.35
5624-RYAMH,3,1,0,0,19.5
0196-JTUQI,19,1,0,0,75.2
7130-YXBRO,12,1,0,0,111.45
9272-LSVYH,24,1,0,1,70.15
7943-RQCHR,8,1,0,0,94.75
3793-MMFUH,24,1,0,0,95.05
3249-ZPQRG,18,1,0,0,78.45
2568-BRGYX,15,0,0,0,0.0
3084-DOWLE,3,1,0,0,92.0
1084-MNSMJ,5,1,0,0,85.5
7721-JXEAW,1,1,0,0,41.05
7249-WBIYX,19,1,0,0,85.6
4238-HFHSN,11,1,1,0,82.15
6250-CGGUN,7,1,0,0,84.4
5478-JJVZK,13,1,0,0,60.9
7596-IIWYC,22,0,0,0,0.0
6567-HOOPW,22,1,1,0,79.2
9793-WECQC,11,1,0,0,95.3
4291-HPAXL,23,1,0,0,19.85
8999-YPYBV,16,1,0,0,84.35
1839-FBNFR,24,1,0,0,19.85
3164-AALRN,16,1,0,0,70.0
3071-MVJCD,24,1,0,0,82.3
1697-BCSHV,8,1,1,0,66.8
0562-KBDVM,23,1,0,0,44.6
1131-SUEKT,17,1,1,0,98.45
3717-OEAUQ,16,1,0,0,70.7
4538-WNTMJ,15,1,0,0,24.95
3334-CTHOL,6,1,0,0,49.95
4704-ERYFC,5,1,0,0,69.25
9432-RUVSL,8,1,0,0,102.5
8060-HIWJJ,16,1,1,0,86.55
7684-XSZIY,17,1,1,0,24.3
9089-UOWJG,4,1,0,0,58.35
8621-MNIHH,4,1,0,0,94.25
8039-ACLPL,20,1,0,0,68.75
9885-AIBVB,24,1,0,0,85.8
1934-MKPXS,9,1,1,0,20.1
2592-YKDIF,15,1,0,0,20.35
2272-JKMSI,23,0,0,0,0.0
0471-LVHGK,6,1,0,0,73.0
9518-RWHZL,5,1,1,0,100.05
8714-CTZJW,9,1,0,0,82.85
3569-EDBPQ,11,1,0,0,84.35
3131-NWVFJ,1,0,1,0,0.0
7521-YXVZY,1,1,0,0,19.95
5419-CONWX,21,1,0,0,99.8
6240-EURKS,5,1,0,0,35.0
2373-NTKOD,13,1,0,0,66.25
1970-KKFWL,10,1,0,0,23.3
6960-HVYXR,6,1,0,0,76.0
9337-SRRNI,5,1,0,0,25.3
0895-UADGO,14,1,0,0,44.55
5678-VFNEQ,22,1,0,0,104.1
5977-CKHON,13,1,0,0,92.55
7024-OHCCK,8,1,0,0,93.85
2692-BUCFV,10,1,0,0,101.45
7861-UVUFT,16,1,0,0,84.3
1830-GGFNM,22,1,0,0,94.55
5302-BDJNT,10,1,0,0,95.5
5223-UZAVK,2,1,0,0,100.3
4859-ZSRDZ,23,1,0,0,55.5
5651-WYIPH,21,1,0,0,49.85
9350-VLHMB,6,1,0,0,89.55
3498-LZGQZ,2,1,0,0,19.15
8785-CJSHH,20,1,0,0,99.8
5357-TZHPP,9,1,0,0,84.4
3870-SPZSI,18,1,0,0,113.05
0680-DFNNY,2,1,0,1,101.1
7560-QRBXH,8,1,0,0,19.95
7077-XJMET,1,1,0,0,74.15
8752-GHJFU,17,1,0,0,92.0
6896-SRVYQ,24,1,0,0,73.85
7767-UXAGJ,14,1,1,0,50.45
4652-ODEVH,23,1,1,0,24.45
6510-UPNKS,22,1,0,0,24.8
6718-BDGHG,8,1,0,0,64.85
9046-DQMTP,9,1,0,0,20.75
6439-LAJXL,14,1,0,0,68.95
1571-SAVHK,23,1,0,0,99.95
9052-VKDUW,8,1,0,0,109.4
9546-CQJSU,5,1,0,0,91.4
1666-JZPZT,14,1,0,0,49.0
5777-KJIRB,4,1,0,0,50.25
0506-LVNGN,11,1,0,0,75.55
7677-SJJJK,5,1,0,0,19.9
2480-EJWYP,23,1,0,0,97.8
3253-HKOKL,14,1,0,0,100.3
7055-HNEOJ,23,1,0,0,55.8
5514-YQENT,16,1,0,0,111.15
3211-AAPKX,8,1,0,0,98.55
8445-DNBAE,7,1,0,0,50.05
2951-QOQTK,11,1,0,0,80.8
2958-NHPPS,3,1,0,0,20.85
6806-YDEUL,5,1,0,0,19.5
1735-XMJVH,8,1,0,0,19.35
6890-PFRQX,5,1,0,0,69.5
0222-CNVPT,2,1,0,0,48.8
5899-OUVKV,18,1,0,0,94.5
8681-ICONS,1,1,0,0,20.65
1621-YNCJH,18,1,0,0,106.05
3473-XIIIT,1,1,0,0,100.0
6362-QHAFM,17,1,0,1,108.3
7893-IXHRQ,10,0,0,0,0.0
3070-BDOQC,3,1,0,0,99.65
2952-QAYZF,15,1,0,0,85.3
6234-PFPXL,6,1,0,0,95.9
9824-QCJPK,17,1,0,0,20.0
4763-PGDPO,2,1,0,0,70.4
4283-IVYCI,24,1,0,0,64.95
1866-OBPNR,2,0,0,0,0.0
8205-MQUGY,14,1,0,0,49.2
8970-ANWXO,4,0,0,0,0.0
9480-BQJEI,3,0,0,0,0.0
5394-SVGJV,1,1,0,0,98.8
6979-TNDEU,14,1,0,0,19.2
9777-WJJPR,21,1,1,0,88.65
9283-LZQOH,16,1,0,0,74.4
7079-QRCBC,14,1,0,0,98.75
9495-SKLKD,18,1,0,0,95.95
6048-UWKAL,2,1,0,0,105.4
5067-DGXLL,7,1,0,0,20.25
5469-CTCWN,24,1,0,0,106.0
9851-QXEEQ,16,1,0,1,104.7
6281-FKEWS,11,1,0,0,49.05
8898-KASCD,9,1,0,0,35.55
9242-TKFSV,3,1,0,0,65.1
9290-SHCMB,19,1,0,0,96.85
0743-HNPFG,7,1,0,0,69.75
2277-BKJKN,2,1,0,0,99.2
9809-IMGCQ,23,0,0,0,0.0
5208-HFSBT,1,0,0,0,0.0
5035-PGZXH,13,1,0,0,106.8
8695-WDYEA,7,1,0,0,51.25
6543-JXSOO,4,1,0,0,57.75
8016-ZMGMO,6,1,0,0,70.85
8605-ITULD,6,1,0,0,19.55
3254-YRILK,12,1,0,0,88.2
6416-YJTTB,5,1,0,0,79.5
2667-WYLWJ,21,1,1,0,19.75
4472-VESGY,23,1,0,0,98.15
3195-TQDZX,9,1,0,0,20.25
3128-YOVTD,9,1,0,0,79.15
0529-ONKER,13,1,0,0,75.65
1728-CXQBE,20,1,0,0,94.25
7041-TXQJH,8,1,0,0,40.2
5014-GSOUQ,3,1,1,0,19.95
5724-BIDBU,1,1,0,0,55.35
0481-SUMCB,23,1,0,0,102.15
1769-GRUIK,6,1,0,0,71.1
5240-IJOQT,24,1,0,1,74.7
8819-WFGGJ,8,0,0,0,0.0
7427-AUFPY,9,1,0,0,19.65
2811-POVEX,17,1,0,0,88.45
1092-GANHU,1,1,0,0,76.65
7898-PDWQE,20,1,0,0,80.4
9972-EWRJS,15,1,0,0,19.25
9314-IJWSQ,18,1,0,0,84.8
0661-XEYAN,3,1,0,0,25.8
5799-JRCZO,22,1,1,0,19.5
1921-KYSAY,13,1,0,0,68.6
6198-RTPMF,2,1,1,0,92.6
2924-KHUVI,1,1,0,0,100.55
1925-GMVBW,4,1,0,0,20.55
7881-EVUAD,13,1,1,0,42.6
6184-DYUOB,4,1,0,0,19.6
9207-ZPANB,8,1,0,0,67.45
5766-XQXMQ,15,1,0,0,68.85
9327-QSDED,2,1,0,0,43.55
1656-DRSMG,11,1,0,0,109.85
3012-VFFMN,2,0,0,0,0.0
2984-AFWNC,22,1,0,0,95.4
0640-YJTPY,3,1,0,0,21.0
8096-LOIST,8,1,0,0,56.2
9764-REAFF,5,1,0,0,18.4
3703-VAVCL,18,1,0,0,90.0
7107-UBYKY,8,1,0,0,25.75
4881-GQJTW,1,1,0,0,19.6
8519-QJGJD,2,1,0,0,75.35
7876-DNYAP,2,1,1,0,19.8
7905-NJMXS,6,1,0,0,64.2
2882-WDTBA,13,1,0,0,75.75
2091-GPPIQ,22,1,0,0,78.95
6326-MTTXK,15,1,0,0,100.85
5071-FBJFS,24,1,0,0,50.3
2796-UUZZO,16,1,0,0,80.3
2429-AYKKO,10,1,0,0,19.85
9798-OPFEM,4,1,0,0,21.1
0330-IVZHA,13,1,0,0,69.95
3794-NFNCH,1,1,1,0,50.0
5193-QLVZB,9,1,0,0,104.75
7114-AEOZE,14,1,0,0,19.85
2886-KEFUM,4,1,0,0,107.5
5522-NYKPB,11,1,0,0,85.9
4237-RLAQD,12,0,0,0,0.0
9957-YODKZ,13,1,0,0,80.8
6518-KZXCB,9,1,0,0,25.25
2245-ADZFJ,7,1,0,0,80.55
7776-QGYJC,16,1,1,0,81.5
9313-QOLTZ,1,1,0,0,20.9
9651-GTSAQ,18,1,1,0,106.1
3186-BAXNB,12,1,0,0,91.7
4672-FOTSD,10,1,0,0,67.25
0637-YLETY,1,1,1,0,95.6
9818-XQCUV,1,1,0,0,20.35
7338-ERIVA,5,1,0,0,45.05
1157-BQCUW,21,1,0,0,74.95
8259-NFJTV,21,1,0,0,34.65
3223-DWFIO,7,1,0,0,69.35
2660-EMUBI,23,0,0,0,0.0
6968-GMKPR,19,1,0,0,81.55
4751-ERMAN,5,1,0,0,75.4
1436-ZMJAN,1,1,0,0,67.8
3292-PBZEJ,9,1,0,0,111.4
0799-DDIHE,4,1,0,0,46.3
3070-FNFZQ,8,1,0,0,20.4
2812-SFXMJ,18,1,0,0,20.05
7675-OZCZG,7,1,0,0,45.0
5014-WUQMG,17,1,0,0,96.1
5312-TSZVC,9,1,0,0,19.65
2003-CKLOR,24,1,0,0,99.5
0993-OSGPT,11,1,0,0,60.65
9254-RBFON,8,0,2,0,0.0
1205-WNWPJ,11,1,1,0,59.5
9391-EOYLI,5,1,0,0,80.45
7108-DGVUU,10,1,0,0,71.7
2782-JEEBU,2,1,0,0,36.0
5127-BZENZ,3,1,1,0,65.2
2720-FVBQP,9,1,0,0,48.95
9906-NHHVC,12,1,0,0,53.5
4522-XRWWI,24,1,0,0,80.45
3766-EJLFL,11,1,0,0,109.05
5939-SXWHM,18,1,0,0,26.3
8152-UOBNY,24,1,0,0,106.8
7351-KYHQH,24,1,0,0,64.95
7643-RCHXS,11,1,0,0,19.35
8246-SHFGA,4,1,0,0,21.1
8387-MOJJT,5,1,0,0,77.95
0620-XEFWH,7,1,0,0,18.85
6485-QXWWE,6,1,0,0,26.0
2761-OCIAX,10,1,0,0,74.7
7321-VGNKU,12,1,0,0,70.35
5327-CNLUQ,8,1,1,0,96.9
7552-KEYGT,4,1,0,0,19.55
5816-JMLGY,20,1,0,0,80.4
3068-OMWZA,23,1,1,0,88.8
2927-QRRQV,2,1,0,0,94.65
6032-KRXXO,15,1,1,0,90.25
7459-RRWQZ,19,1,1,0,64.65
6265-SXWBU,14,1,0,0,95.75
7941-RCJOW,7,1,0,0,19.55
6374-NTQLP,3,1,1,0,104.1
4154-AQUGT,6,1,0,0,89.05
2387-KDZQY,12,1,0,0,20.1
3584-WKTTW,22,1,1,0,111.55
3399-BMLVW,11,1,0,0,60.5
1971-DTCZB,22,1,0,0,90.95
3092-IGHWF,13,1,0,0,87.4
3374-PZLXD,18,1,0,0,19.7
3813-DHBBB,12,0,0,0,0.0
2812-REYAT,13,1,0,0,20.05
6518-PPLMZ,12,1,0,1,19.4
4939-KYYPY,17,1,0,0,59.45
8017-LXHFA,4,1,0,0,94.75
5930-GBIWP,9,1,0,0,81.5
6022-KOUQO,3,1,0,0,29.05
6352-TWCAU,10,1,0,0,86.45
2361-UPSND,23,1,0,0,70.6
6035-RIIOM,18,1,0,0,97.2
2929-QNSRW,6,1,0,0,98.25
1262-OPMFY,9,0,0,0,0.0
9504-DSHWM,8,1,0,0,59.2
5035-BVCXS,3,1,0,0,75.9
6267-DCFFZ,17,1,1,0,90.05
3533-UVMOM,23,0,0,0,0.0
2439-LYPMQ,23,1,0,0,102.6
4248-QPAVC,9,1,0,0,85.35
1899-VXWXM,18,1,0,0,106.1
1478-VPOAD,15,1,0,0,43.8
9995-HOTOH,23,1,0,0,59.0
2988-PLAHS,10,1,0,0,69.95
1371-OJCEK,24,1,0,0,24.35
4999-IEZLT,17,1,0,0,29.45
8883-ANODQ,17,1,0,0,84.4
4690-LLKUA,21,1,0,0,45.05
2351-RRBUE,10,1,0,0,20.65
5980-BDHPY,12,1,0,0,87.1
1498-DQNRX,6,1,1,0,19.85
9469-WEJBT,14,1,0,0,90.35
3331-HQDTW,20,1,0,0,109.8
9490-DFPMD,6,1,0,0,84.65
2581-VKIRT,7,1,0,0,65.5
5442-XSDCW,24,0,0,0,0.0
7426-WEIJX,16,1,0,0,80.95
2851-MMUTZ,5,1,0,0,56.15
3049-NDXFL,13,1,0,0,85.8
8580-AECUZ,12,0,0,0,0.0
3307-TLCUD,8,1,0,0,34.4
6625-FLENO,13,1,0,0,20.75
2967-MXRAV,15,1,0,0,18.8
7963-GQRMY,13,1,0,0,44.3
8189-HBVRW,14,1,1,0,90.8
4163-KIUHY,7,1,1,0,25.6
1228-FZFRV,13,1,0,0,105.95
3500-NSDOA,15,1,0,0,70.8
1171-TYKUR,15,1,0,0,25.4
3761-FLYZI,10,1,1,0,108.8
2058-DCJBE,3,1,0,0,69.75
5364-XYIRR,22,1,1,0,94.65
4829-AUOAX,12,1,0,0,96.05
1219-NNDDO,14,1,0,0,76.85
8388-DMKAE,20,1,0,0,20.25
4403-BWPAY,21,1,0,0,24.8
9659-QEQSY,3,1,0,0,115.65
5405-ZMYXQ,9,1,0,0,74.6
5047-LHVLY,7,1,0,0,50.15
1442-OKRJE,2,1,0,0,103.15
4737-AQCPU,22,1,0,0,72.1
9158-VCTQB,14,1,0,0,113.6
2808-CHTDM,2,1,0,0,25.1
6311-UEUME,1,1,0,0,78.9
0793-TWELN,18,1,0,0,80.15
3283-WCWXT,21,1,0,0,25.4
1060-ENTOF,11,1,0,0,105.4
0999-QXNSA,19,1,0,0,45.75
5451-MHQOF,22,1,0,0,24.45
4836-WNFNO,7,1,0,0,25.0
9225-BZLNZ,19,1,0,1,85.25
0354-VXMJC,12,1,0,0,19.6
4422-QVIJA,5,1,0,0,50.15
9365-SRSZE,2,1,0,0,70.55
6839-ITVZJ,6,1,0,0,60.05
8332-OSJDW,16,1,0,0,26.4
4735-BJKOU,8,1,1,0,20.15
0274-JKUJR,24,1,0,0,58.85
5740-YHGTW,22,1,0,0,97.55
8917-SZTTJ,7,1,0,0,19.65
1696-MZVAU,6,1,0,0,25.25
7359-WWYJV,23,1,0,0,114.45
0375-HVGXO,2,1,0,0,34.7
4906-ZHGPK,13,1,0,0,70.7
8593-WHYHV,20,1,0,0,85.3
3795-GWTRD,15,1,0,0,75.55
1298-PHBTI,13,1,0,0,84.8
6223-DHJGV,9,1,0,0,20.65
6961-MJKBO,11,1,0,0,20.45
6097-EQISJ,11,1,0,0,102.45
4423-YLHDV,4,1,0,0,104.4
8158-WPEZG,19,1,0,0,35.65
0107-YHINA,1,1,0,0,99.75
4918-FYJNT,12,1,1,0,90.45
0727-BNRLG,17,1,0,0,97.65
4854-CIDCF,7,1,0,0,73.85
8640-SDGKB,18,1,0,0,74.4
3280-MRDOF,11,1,0,0,69.1
6435-SRWBJ,10,1,0,0,82.75
9964-WBQDJ,1,1,0,0,24.4
6303-KFWSL,19,0,0,0,0.0
1702-CCFNJ,4,1,1,0,61.35
8932-CZHRQ,24,1,0,0,76.75
0386-CWRGM,20,1,0,0,19.4
5515-RUGKN,9,1,1,0,54.75
0404-AHASP,7,1,0,0,19.7
7279-NMVJC,21,1,0,0,19.9
2081-VEYEH,5,1,0,0,107.95
6407-UTSLV,5,1,0,0,83.8
4116-TZAQJ,11,1,1,0,74.25
9060-HJJRW,16,1,0,0,56.4
2587-YNLES,16,1,0,0,20.1
7398-SKNQZ,5,1,0,0,94.9
5935-FCCNB,20,1,0,0,94.2
1958-RNRKS,24,1,0,0,49.9
5136-RGMZO,14,1,0,0,71.05
8345-MVDYC,16,1,0,0,81.65
8226-BXGES,17,1,0,0,89.45
3877-JRJIP,16,1,0,0,59.85
8375-DKEBR,18,1,0,0,69.6
9705-IOVQQ,15,1,0,0,99.0
1015-OWJKI,8,1,0,0,19.05
7511-YMXVQ,13,1,0,0,45.4
2040-XBAVJ,9,1,0,0,114.45
7551-JOHTI,7,1,0,0,19.5
8887-IPQNC,11,1,0,0,44.25
8646-JCOMS,9,1,0,0,90.55
9804-ICWBG,9,1,1,0,69.9
1222-KJNZD,8,1,0,0,20.4
0106-GHRQR,6,1,0,0,71.4
5318-IXUZF,5,1,1,0,87.15
3768-VHXQO,17,1,0,0,24.85
8952-WCVCD,22,1,0,0,104.45
2418-TPEUN,8,1,0,0,19.8
3963-RYFNS,7,1,0,0,116.45
3198-VELRD,18,0,2,0,0.0
8540-ZQGEA,11,1,0,0,20.05
1320-REHCS,14,1,0,0,110.75
4137-JOPHL,19,1,0,0,89.7
9436-ZBZCT,15,1,0,0,89.95
7801-CEDNV,20,1,0,0,48.7
2057-BOYKM,3,1,0,0,96.6
3658-QQJYD,23,1,0,0,74.3
1803-BGNBD,8,1,0,0,54.3
0134-XWXCE,4,1,0,0,74.85
6950-TWMYB,13,1,0,0,79.95
5848-FHRFC,4,1,0,0,20.05
2243-FNMMI,5,1,0,0,19.4
2511-MORQY,12,1,1,0,54.9
5356-KZCKT,1,1,0,0,24.45
9470-XCCEM,15,1,0,0,89.65
6519-CFDBX,3,1,0,0,45.4
3902-MIVLE,6,1,0,0,75.7
0409-WTMPL,6,1,0,0,110.65
8763-KIAFH,3,1,0,0,20.55
3669-WHAFY,12,1,0,0,115.15
3055-VTCGS,15,1,0,0,58.55
3144-KMTWZ,10,1,2,0,93.25
7279-BUYWN,23,1,0,0,113.2
7156-MHUGY,19,1,0,0,90.5
7198-GLXTC,8,1,0,0,79.0
2007-QVGAW,15,1,0,0,19.35
5207-PLSTK,6,1,0,0,48.75
2307-FYNNL,9,1,0,0,109.05
5605-XNWEN,1,1,0,0,25.0
2155-AMQRX,23,1,0,0,54.9
6181-AXXYF,19,1,0,0,24.75
5091-HFAZW,24,1,0,0,91.15
0516-VRYBW,2,1,0,0,20.15
2519-LBNQL,1,1,0,0,104.35
8623-ULFNQ,10,1,0,0,66.05
8380-PEFPE,1,1,0,0,71.65
5687-DKDTV,11,1,0,0,20.35
1568-LJSZU,16,1,1,1,92.2
7530-HDYDS,12,1,0,0,84.25
7789-HKSBS,1,0,0,1,0.0
7416-CKTEP,15,1,0,0,19.6
2586-CWXVV,7,1,0,0,30.4
3096-IZETN,13,1,0,0,78.1
2348-KCJLT,15,1,0,0,61.5
8401-EMUWF,2,1,0,0,69.4
4193-IBKSW,21,1,1,0,24.75
5377-NDTOU,3,1,0,0,91.05
5922-ABDVO,12,1,0,0,89.65
2474-LCNUE,8,1,0,0,73.65
0839-QNXME,15,1,0,0,19.4
3506-OVLKD,14,1,0,0,26.2
9172-ANCRX,1,1,0,0,98.7
6650-VJONK,19,1,1,0,43.85
2178-PMGCJ,17,1,0,0,69.7
7492-TAFJD,16,1,2,0,38.55
2773-MADBQ,14,1,1,0,53.1
6016-LVTJQ,7,1,0,0,20.65
7860-KSUGX,22,1,0,0,64.45
8966-KZXXA,5,1,0,0,25.1
6910-HADCM,7,1,0,0,76.35
4816-LXZYW,14,1,0,0,79.15
9606-PBKBQ,20,1,0,0,85.0
5149-QYTTU,11,1,0,0,95.15
2070-XYMFH,4,1,0,0,79.35
2085-BOJKI,21,1,0,0,96.65
0817-HSUSE,1,1,0,0,75.5
5442-PPTJY,2,1,0,0,19.7
1927-QEWMY,6,1,0,0,20.5
1663-MHLHE,9,1,1,0,19.2
5663-QBGIS,11,1,0,0,98.35
4450-MDZFX,14,1,0,0,74.35
6701-DHKWQ,2,1,1,0,51.35
7554-AKDQF,20,1,0,0,45.65
3536-IQCTX,18,1,0,0,85.3
4911-BANWH,24,1,1,0,86.55
8496-EJAUI,10,1,0,0,73.85
0794-YVSGE,20,1,0,0,20.3
5423-BHIXO,7,1,0,0,54.2
6908-VVYHM,22,1,0,0,90.65
2959-EEXWB,2,1,0,0,50.9
1839-UMACK,10,1,0,0,25.05
3030-YDNRM,8,1,0,0,74.85
7321-KKSDU,11,1,0,0,20.5
3402-XRIUO,9,1,0,0,63.55
3132-TVFDZ,17,1,0,0,44.85
8286-AFUYI,21,1,0,0,47.95
8080-DDEMJ,13,1,0,0,45.1
8356-WUAOJ,19,1,0,0,45.0
6365-MTGZX,15,1,0,0,96.0
1349-WXNGG,2,1,0,0,20.05
8058-DMYRU,10,1,0,0,90.05
9350-ZXYJC,3,1,0,0,25.3
6990-YNRIO,3,1,0,0,108.65
8958-JPTRR,4,1,0,0,24.3
6959-GQEGV,21,1,0,0,75.95
3173-WSSUE,18,1,0,0,19.7
1265-HVPZB,18,1,0,0,66.4
4115-UMJFQ,2,1,0,0,35.75
7369-TRPFD,22,1,0,0,18.8
1098-KFQEC,19,1,0,0,19.4
7190-XHTWJ,4,1,0,0,19.3
0621-TWIEM,15,1,0,0,45.55
3537-RYBHH,6,1,0,0,67.45
2485-ITVKB,1,1,0,0,35.1
3669-OYSJI,18,1,0,0,46.2
1612-EOHDH,21,1,0,0,45.15
6702-OHFWR,5,1,1,0,43.3
5296-BFCYD,7,1,0,0,20.1
4510-PYUSH,14,1,0,0,57.15
9359-JANWS,6,1,0,0,58.9
7517-SAWMO,5,1,0,0,73.2
4143-HHPMK,10,1,0,0,85.35
3279-DYZQM,4,0,0,0,0.0
7054-LGEQW,13,1,0,0,45.95
0523-VNGTF,11,1,0,0,50.5
9575-IWCAZ,14,1,0,0,25.1
7105-MXJLL,24,1,0,0,60.7
7064-FRRSW,6,1,0,0,99.0
7940-UQQUG,10,1,0,0,104.4
0923-PNFUB,14,0,0,0,0.0
3961-SXAXY,9,1,0,0,44.05
7010-BRBUU,2,1,0,0,24.1
3566-HJGPK,8,1,0,1,45.55
3062-ICYZQ,15,1,0,0,93.8
9938-PRCVK,6,1,0,0,19.7
0973-KYVNF,6,1,0,0,70.65
5129-HHMZC,9,1,0,0,86.45
9637-CDTKZ,17,1,0,0,114.1
3946-JEWRQ,13,1,1,0,95.2
7873-CVMAW,1,1,0,0,88.55
0463-WZZKO,7,1,0,0,20.75
3494-JCHRQ,19,1,0,0,70.05
6474-FVJLC,9,1,1,0,86.0
4524-QCSSM,11,1,0,0,44.65
5832-EXGTT,12,1,1,0,60.2
8840-DQLGN,1,1,0,0,100.5
2039-JONDJ,4,1,1,0,55.45
7217-JYHOQ,11,1,0,0,70.3
6695-FRVEC,23,1,0,0,60.4
4547-LYTDD,20,1,0,0,72.65
9894-QMIMJ,15,1,0,0,55.8
8069-YQQAJ,6,1,0,0,31.1
6770-XUAGN,16,1,0,0,21.0
4193-ORFCL,12,1,0,0,45.1
1636-NTNCO,12,1,0,1,50.95
3466-WAESX,2,1,0,0,69.1
9281-PKKZE,7,1,0,0,43.95
3638-VBZTA,6,1,0,0,86.5
7459-IMVYU,20,1,0,0,69.95
7776-QWNFX,24,1,0,0,50.4
6689-TCZHQ,6,1,0,0,78.95
8563-OYMQY,13,1,0,0,90.95
0754-EEBDC,8,1,0,0,19.9
5777-ZPQNC,17,1,0,0,20.15
1951-IEYXM,20,1,0,0,90.6
3318-NMQXL,17,1,0,0,92.0
3143-ILDAL,22,0,0,0,0.0
1022-RKXDR,19,1,0,0,24.85
2361-FJWNO,14,1,0,0,36.0
2272-UOINI,22,1,0,0,78.5
8232-UTFOZ,22,1,0,0,19.95
3750-YHRYO,3,1,0,0,20.65
6637-KYRCV,1,1,0,0,30.5
5668-MEISB,2,1,0,0,106.1
0129-QMPDR,9,1,0,0,20.5
7188-CBBBA,1,1,0,0,95.5
5356-CSVSQ,13,1,0,0,64.6
3221-CJMSG,22,1,0,0,51.1
4720-VSTSI,24,1,0,0,84.8
3219-JQRSL,12,1,0,0,89.1
2801-NISEI,13,1,0,0,54.95
3946-MHCZW,23,1,1,0,50.9
4623-ZKHLY,19,1,1,0,20.45
6732-VAILE,20,1,1,0,85.95
8201-AAXCB,8,1,0,0,60.35
7696-CFTAT,17,1,2,0,19.8
1845-CSBRZ,13,1,0,0,85.35
2123-VSCOT,8,1,0,0,72.1
6651-AZVTJ,18,1,0,0,99.8
4566-GOLUK,15,0,0,0,0.0
2484-DGXPZ,9,1,0,0,19.55
2018-QKYGT,14,1,0,0,81.05
2792-VPPET,23,1,0,0,20.5
7409-JURKQ,8,1,0,0,111.8
3247-MHJKM,21,1,0,0,20.2
1964-SVLEA,8,1,0,0,19.7
4587-NUKOX,9,1,0,0,79.1
7297-DVYGA,11,1,0,0,19.85
2239-CGBUZ,16,1,0,0,60.5
0854-UYHZD,20,1,1,0,19.55
7243-LCGGZ,22,1,0,0,20.9
8267-KFGYD,7,1,1,0,21.05
4890-VMUAV,10,1,1,0,71.5
9261-WDCAF,4,1,0,0,54.65
3764-MNMOI,3,1,0,0,19.2
7442-YGZFK,9,1,0,0,49.8
0420-BWTPW,16,1,0,0,25.5
8229-BUJHX,21,1,0,0,20.5
7449-HVPIV,18,1,0,0,90.4
5504-WSIUR,16,1,0,0,90.25
8183-ONMXC,9,1,0,0,80.75
8466-PZBLH,15,1,1,0,104.6
9614-RMGHA,13,1,0,0,91.85
8735-IJJEG,9,1,0,0,50.2
0564-MUUQK,5,1,0,0,95.5
5054-IEXZT,18,1,0,0,75.35
5834-ASPWA,20,1,0,0,75.45
0701-RFGFI,13,1,0,0,95.4
0019-EFAEP,21,1,0,0,101.3
5619-PTMIK,17,1,1,0,53.1
3737-XBQDD,21,1,0,0,84.85
5882-CMAZQ,18,1,0,0,34.25
5846-QFDFI,2,1,1,0,88.6
4445-KWOKW,9,1,0,0,60.15
3511-APPBJ,12,1,0,0,99.95
7967-HYCDE,24,1,0,0,70.7
2430-RRYUW,3,1,0,0,54.8
3948-XHGNA,20,1,1,0,49.55
3723-BFBGR,6,1,0,0,54.8
0565-IYCGT,10,1,0,0,78.6
5447-WZAFP,12,1,0,0,100.3
5110-CHOPY,5,1,0,0,53.6
5445-UTODQ,11,1,0,0,81.1
4425-OWHWB,13,1,0,0,19.35
7892-QVYKW,9,0,0,0,0.0
9675-ICXCT,9,1,0,0,80.8
1024-VRZHF,13,1,0,0,74.95
4703-MQYKT,22,1,0,0,19.6
9497-QCMMS,21,1,0,0,93.55
5692-ICXLW,18,1,0,0,90.7
0602-DDUML,24,1,0,0,69.75
2208-MPXIO,5,1,0,0,20.0
1960-UYCNN,19,1,0,0,95.25
0348-SDKOL,12,1,0,0,102.1
3190-FZATL,14,1,0,0,19.95
7336-RLLRH,3,1,0,0,80.85
4373-MAVJG,8,1,0,0,90.9
